MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NoBasement,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NoBasement,BsmtFinType2_Rec,BsmtFinType2_Unf,TotalPorchSF,TotalArea,LivingToLotRatio,TotalFinSF,RemodAge,GarageAge,IsNew,IsRemodeled,OverallScore,HasFireplace,HasPool,HasGarage,HasBsmt,Has2ndFloor,IsPaved
120,RL,53.0,3684,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,130.0,4,3,PConc,4,3,0,1373,GasA,5,Y,SBrkr,0,0,0,2,0,2,1,4,7,Typ,3,Attchd,Fin,3,3,3,Y,143,0,6,WD,Normal,174000,False,False,False,False,False,True,False,False,False,False,False,True,20,3588,0.4220955483170467,1555,2,2.0,0,0,6.3999999999999995,1,0,1,1,0,1
20,RL,182.0,14572,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,230,GasA,5,Y,SBrkr,0,1,0,2,0,3,1,4,7,Typ,4,Attchd,Fin,3,3,3,Y,144,0,11,WD,Family,259000,False,True,False,False,False,False,False,False,False,False,False,True,36,3690,0.10499588251441119,2830,3,3.0,0,0,6.3999999999999995,1,0,1,1,0,1
60,RL,59.0,11796,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,2,847,GasA,5,Y,SBrkr,0,0,0,2,1,4,1,4,8,Typ,4,BuiltIn,Fin,2,3,3,Y,100,0,7,WD,Normal,215000,False,False,False,False,False,True,False,False,False,False,False,True,48,3240,0.16607324516785352,1959,2,3.0,0,1,6.3999999999999995,1,0,1,1,1,1
90,RM,60.0,7200,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,Gable,CompShg,MetalSd,MetalSd,180.0,3,3,CBlock,4,3,3,0,GasA,3,Y,SBrkr,0,1,0,1,0,2,1,3,4,Typ,0,Detchd,Unf,2,3,3,Y,49,0,8,WD,Normal,140000,False,True,False,False,False,False,False,False,False,False,False,True,0,2544,0.13,1872,27,27.0,0,0,5.0,0,0,1,1,0,1
50,RL,65.0,7804,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,0.0,3,3,BrkTil,3,3,0,500,GasA,3,Y,SBrkr,0,1,0,2,0,4,1,4,7,Min2,3,Detchd,Unf,2,3,3,Y,431,0,12,WD,Normal,135000,True,False,False,False,False,False,False,False,False,False,False,True,44,3679,0.2538441824705279,2603,59,28.0,0,1,3.6999999999999997,1,0,1,1,1,1
20,RL,63.0,10712,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,PConc,4,3,1,762,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,5,Typ,0,,,0,0,0,Y,0,0,9,Oth,Abnorml,93500,True,False,False,False,False,False,False,False,False,False,False,True,28,1948,0.0909260642270351,1186,15,,0,1,5.0,0,0,0,1,0,1
70,RM,90.0,9900,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,1,1008,GasW,3,Y,SBrkr,0,0,0,2,0,5,1,2,8,Typ,0,Detchd,Unf,1,2,3,N,0,0,5,WD,Normal,117500,False,False,False,False,False,True,False,False,False,False,False,True,48,3423,0.22323232323232323,2210,57,77.0,0,1,5.3999999999999995,0,0,1,1,1,1
60,RL,80.0,9828,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,0,544,GasA,5,Y,SBrkr,0,0,0,2,1,3,1,4,8,Typ,3,Attchd,RFn,2,3,3,Y,0,0,6,WD,Normal,239500,False,True,False,False,False,False,False,False,False,False,False,True,155,3614,0.20553520553520555,2604,14,14.0,0,0,7.1,1,0,1,1,1,1
60,RL,57.0,8773,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,2,916,GasA,4,Y,SBrkr,0,0,0,2,1,3,1,3,7,Typ,3,Attchd,Fin,2,3,3,Y,100,0,8,WD,Normal,169000,False,False,False,False,False,True,False,False,False,False,False,True,38,2976,0.18237774991451042,1600,10,10.0,0,0,5.699999999999999,1,0,1,1,1,1
30,RM,60.0,6180,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,0,960,GasA,3,N,SBrkr,0,0,0,1,0,2,1,3,5,Typ,4,Detchd,Unf,1,3,3,Y,0,0,5,WD,Normal,102000,False,False,False,False,False,True,False,False,False,False,False,True,128,2126,0.15954692556634303,986,57,81.0,0,1,5.699999999999999,1,0,1,1,0,1
50,RL,80.0,9600,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,0,752,GasA,3,Y,FuseA,0,0,0,1,0,3,1,3,6,Typ,0,Attchd,Unf,1,3,3,Y,0,0,4,WD,Abnorml,119000,True,False,False,False,False,False,False,False,False,False,False,True,96,2572,0.13041666666666665,1532,58,58.0,0,0,5.699999999999999,0,0,1,1,1,1
50,RL,54.0,6342,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,CBlock,3,3,0,780,GasA,4,N,SBrkr,0,0,0,1,0,2,1,3,6,Typ,0,,,0,0,0,N,0,0,5,WD,Normal,94000,False,False,False,False,False,True,False,False,False,False,False,True,176,1800,0.1608325449385052,1020,14,,0,1,5.9,0,0,0,1,1,1
20,RL,,9819,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,ImStucc,0.0,3,3,PConc,3,3,3,0,GasA,3,Y,SBrkr,0,1,0,2,0,2,1,4,5,Typ,3,Attchd,RFn,2,3,3,Y,264,0,5,WD,Normal,196000,False,False,False,False,False,False,False,False,False,False,False,True,32,3848,0.1595885528057847,3134,32,32.0,0,0,5.699999999999999,1,0,1,1,0,1
30,RL,98.0,8731,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,0.0,3,2,BrkTil,3,3,0,270,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,6,Maj1,4,Detchd,Unf,2,3,3,Y,0,0,5,WD,Normal,144000,True,False,False,False,False,False,False,False,False,False,False,True,342,2577,0.1336616653304318,1812,57,35.0,0,1,5.0,1,0,1,1,0,1
20,RL,60.0,7350,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,3,3,1,100,GasA,3,Y,SBrkr,0,1,0,1,0,2,1,3,4,Typ,0,Detchd,Unf,2,3,3,Y,0,0,6,COD,Abnorml,139000,False,False,False,False,False,False,False,False,False,False,False,True,0,2744,0.1295238095238095,1804,57,20.0,0,0,5.6,0,0,1,1,0,1
60,RL,,10304,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,44.0,3,4,CBlock,3,3,0,399,GasA,5,Y,SBrkr,0,1,0,2,1,4,1,4,9,Typ,3,Attchd,Unf,2,3,3,Y,448,0,10,WD,Normal,197500,False,False,False,False,False,False,False,False,False,False,False,True,96,3132,0.18128881987577639,2249,33,33.0,0,0,5.6,1,0,1,1,1,1
60,RL,77.0,9965,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,340.0,4,3,PConc,5,3,3,316,GasA,5,Y,SBrkr,0,1,0,3,0,4,1,4,11,Typ,3,BuiltIn,RFn,3,3,3,Y,125,0,4,New,Partial,424870,False,True,False,False,False,False,False,False,False,False,False,True,144,5346,0.28379327646763675,3978,0,1.0,0,1,7.1,1,0,1,1,1,1
20,RL,,9000,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,0.0,3,3,CBlock,3,3,0,718,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,5,Typ,0,,,0,0,0,Y,0,0,7,WD,Normal,80000,False,True,False,False,False,False,False,False,False,False,False,True,24,2012,0.11177777777777778,1294,49,,0,0,4.4,0,0,0,1,0,1
190,RL,60.0,12180,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,2,BrkTil,4,3,0,324,Grav,2,N,FuseA,0,1,0,1,0,2,1,2,5,Typ,0,Detchd,Unf,1,3,3,Y,0,0,7,WD,Normal,80000,True,False,False,False,False,False,False,False,False,False,False,True,0,1876,0.07586206896551724,1272,60,69.0,0,1,4.0,0,0,1,1,1,1
50,RM,52.0,6240,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,0,1042,GasA,5,Y,SBrkr,0,0,0,1,0,3,1,3,8,Typ,4,Detchd,Unf,1,3,3,Y,0,0,8,WD,Family,149000,False,False,False,False,False,True,False,False,False,False,False,True,0,2843,0.25256410256410255,1576,56,78.0,0,1,5.3,1,0,1,1,1,1
20,RL,,11200,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Shng,85.0,4,3,CBlock,4,3,0,40,GasA,3,Y,SBrkr,0,1,0,2,0,3,1,4,5,Typ,3,Attchd,Unf,2,3,3,Y,165,0,5,WD,Normal,180000,False,True,False,False,False,False,False,False,False,False,False,True,26,2999,0.11589285714285714,2556,21,21.0,0,0,5.699999999999999,1,0,1,1,0,1
70,RL,75.0,12000,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,429,GasA,5,Y,SBrkr,0,0,0,1,1,3,1,2,7,Typ,4,Attchd,Unf,1,3,3,Y,0,0,7,WD,Normal,174500,False,False,False,False,True,False,False,False,False,False,False,True,0,2502,0.13033333333333333,1839,59,68.0,0,1,7.0,1,0,1,1,1,1
50,RM,,5700,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,PConc,3,3,0,572,GasA,3,Y,SBrkr,0,0,0,1,0,2,1,3,5,Typ,4,Detchd,Unf,1,3,3,Y,0,0,8,WD,Normal,116900,False,False,False,False,False,True,False,False,False,False,False,True,176,1971,0.1949122807017544,1111,58,26.0,0,1,7.0,1,0,1,1,1,1
70,RM,50.0,9000,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,0.0,3,4,PConc,3,3,0,26,GasA,5,Y,SBrkr,0,0,1,1,0,3,1,3,7,Typ,0,Detchd,Unf,2,3,3,Y,0,0,7,WD,Normal,143000,False,False,False,False,False,False,False,False,False,False,False,True,0,2456,0.16466666666666666,2106,21,79.0,0,1,7.6,0,0,1,1,1,1
20,RL,57.0,8280,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,0.0,3,3,CBlock,3,3,0,932,GasA,5,Y,FuseA,0,0,0,1,0,2,1,4,4,Typ,4,Attchd,Unf,1,3,3,Y,0,0,11,WD,Normal,124000,False,False,False,False,False,True,False,False,False,False,False,True,214,2170,0.11256038647342995,932,57,57.0,0,0,5.699999999999999,1,0,1,1,0,1
20,RL,134.0,17755,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,132.0,3,3,CBlock,3,3,0,1290,GasA,3,Y,SBrkr,0,0,0,1,1,3,1,2,6,Typ,4,Attchd,Fin,2,3,3,Y,0,0,11,WD,Normal,149900,True,False,False,False,False,False,False,False,False,False,False,True,240,3460,0.0825682906223599,1642,47,47.0,0,0,4.7,1,0,1,1,0,1
20,RL,90.0,14115,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Stone,Stone,0.0,3,3,PConc,3,3,0,230,GasA,5,Y,SBrkr,0,0,0,1,0,2,1,5,6,Typ,4,Attchd,Fin,2,3,3,Y,0,0,7,WD,Abnorml,230000,False,False,False,False,False,False,False,True,False,False,False,False,280,3354,0.12830322352107687,2654,2,50.0,0,1,6.299999999999999,1,0,1,1,0,1
30,RM,,5890,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,4,4,BrkTil,3,3,2,278,GasA,5,Y,SBrkr,0,0,0,1,0,2,1,3,5,Typ,0,Detchd,Unf,1,3,3,Y,0,0,6,WD,Normal,120500,False,False,False,False,False,False,False,False,False,False,False,True,96,2064,0.13853989813242784,1354,1,6.0,0,1,6.6,0,0,1,1,0,1
60,RL,,13700,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,288.0,3,3,CBlock,3,3,3,410,GasA,3,Y,SBrkr,0,0,0,1,2,4,1,4,8,Typ,4,Attchd,Unf,2,3,3,Y,60,0,5,WD,Normal,201800,False,False,False,False,False,False,False,False,False,False,False,True,357,3176,0.13284671532846715,2274,20,43.0,0,1,6.699999999999999,1,0,1,1,1,1
20,RL,90.0,10768,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,0.0,4,4,CBlock,4,3,3,280,GasA,3,Y,SBrkr,0,1,0,2,0,3,1,4,6,Typ,2,Attchd,RFn,2,3,3,Y,0,0,7,WD,Normal,218000,False,False,False,False,False,False,False,False,False,False,False,True,201,3402,0.13345096582466567,2594,3,31.0,0,1,5.9,1,0,1,1,0,1
80,RL,85.0,9350,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,BrkFace,BrkFace,0.0,3,4,PConc,3,3,3,586,GasA,4,Y,SBrkr,0,0,1,2,0,3,1,4,6,Typ,4,Attchd,RFn,2,3,3,Y,0,0,10,WD,Normal,179900,False,False,False,False,False,False,False,False,False,False,False,True,188,2986,0.13529411764705881,1898,9,43.0,0,1,5.9,1,0,1,1,0,1
120,RL,34.0,5001,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,166.0,4,3,PConc,4,3,0,410,GasA,5,Y,SBrkr,0,1,0,2,0,2,1,4,6,Typ,4,Attchd,RFn,2,3,3,Y,172,0,7,WD,Normal,230000,False,True,False,False,False,False,False,False,False,False,False,True,62,3254,0.262747450509898,2218,1,1.0,0,1,6.3999999999999995,1,0,1,1,0,1
20,RL,92.0,11932,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,186.0,4,3,PConc,4,3,0,1580,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,7,Typ,0,Attchd,RFn,3,3,3,Y,0,0,6,ConLD,Partial,235128,False,False,False,False,False,True,False,False,False,False,False,True,24,3990,0.13241702983573583,1580,0,0.0,0,1,7.1,0,0,1,1,0,1
60,RL,76.0,9120,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,270.0,4,3,CBlock,3,3,0,459,GasA,3,Y,SBrkr,0,0,0,2,1,4,1,4,8,Typ,3,Attchd,RFn,2,4,3,Y,0,0,7,WD,Normal,185000,False,False,False,False,False,False,False,False,False,False,False,True,69,3317,0.2057017543859649,2318,34,34.0,0,0,5.999999999999999,1,0,1,1,1,1
160,RL,24.0,2280,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,0.0,3,3,CBlock,4,3,0,544,GasA,2,Y,SBrkr,0,0,0,2,1,3,1,3,7,Typ,3,Attchd,Unf,2,3,3,Y,26,0,7,WD,Normal,146000,False,False,False,False,False,False,False,False,False,False,False,True,0,2751,0.6385964912280702,1767,32,32.0,0,0,5.699999999999999,1,0,1,1,1,1
20,RL,,14778,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,72.0,4,3,CBlock,3,3,0,568,GasA,5,Y,SBrkr,0,1,0,1,0,3,1,4,7,Typ,4,Detchd,Unf,2,3,3,Y,108,0,11,WD,Normal,224000,True,False,False,False,False,False,False,False,False,False,False,True,216,3860,0.11097577480037894,2368,2,15.0,0,1,6.299999999999999,1,0,1,1,0,1
20,RL,109.0,8724,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,4,3,0,402,GasA,4,Y,SBrkr,0,0,0,1,0,3,1,3,5,Typ,1,Attchd,Fin,2,3,3,Y,0,0,5,WD,Normal,129000,True,False,False,False,False,False,False,False,False,False,False,True,0,2238,0.10247592847317744,1386,39,39.0,0,0,5.0,1,0,1,1,0,1
90,RL,60.0,12900,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,4,3,2,0,GasA,3,Y,SBrkr,0,2,0,0,2,0,2,3,6,Typ,0,CarPort,Unf,2,2,3,Y,120,0,1,WD,Alloca,108959,False,True,False,False,False,False,False,False,False,False,False,True,0,2856,0.09751937984496124,2456,39,39.0,0,0,4.0,0,0,1,1,0,1
80,RL,,16157,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,0.0,3,3,PConc,4,3,3,289,GasA,5,Y,SBrkr,0,1,0,1,1,2,1,4,5,Typ,3,Attchd,Unf,2,3,3,Y,168,0,6,WD,Normal,194000,False,False,False,False,False,False,False,False,False,False,True,False,180,3380,0.0886303150337315,2503,29,29.0,0,0,5.6,1,0,1,1,0,1
20,RL,79.0,9541,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,268.0,4,3,PConc,4,3,0,1502,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,7,Typ,0,Attchd,RFn,2,3,3,Y,0,0,9,New,Partial,233170,False,False,False,False,False,True,False,False,False,False,False,True,114,3648,0.15742584634734305,1502,0,0.0,1,0,6.3999999999999995,0,0,1,1,0,1
20,RL,64.0,10475,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,72.0,4,3,PConc,4,3,2,1694,GasA,5,Y,SBrkr,0,0,0,2,0,3,1,4,7,Typ,0,Attchd,RFn,3,3,3,Y,160,0,2,WD,Normal,245350,False,False,False,False,False,True,False,False,False,False,False,True,33,4164,0.1617183770883055,1694,2,2.0,0,0,7.1,0,0,1,1,0,1
60,RL,58.0,10852,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,0,173,GasA,5,Y,SBrkr,0,1,0,2,1,3,1,3,7,Typ,3,Attchd,Fin,2,3,3,Y,0,0,2,WD,Normal,173000,False,True,False,False,False,False,False,False,False,False,False,True,38,3102,0.1539808330261703,2457,6,6.0,0,0,5.699999999999999,1,0,1,1,1,1
70,RL,120.0,13728,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,0.0,3,3,CBlock,3,3,0,501,GasA,5,Y,SBrkr,0,0,0,2,0,4,1,4,7,Typ,3,Basment,Unf,2,3,3,Y,0,0,7,WD,Normal,235000,False,False,False,False,True,False,False,False,False,False,False,True,90,3775,0.15355477855477856,2734,22,73.0,0,1,6.299999999999999,1,0,1,1,1,1
60,RL,118.0,35760,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,1378.0,4,4,PConc,5,3,3,543,GasA,5,Y,SBrkr,0,1,0,3,1,4,1,4,10,Typ,3,Attchd,Fin,3,3,3,Y,361,0,7,WD,Normal,625000,False,True,False,False,False,False,False,False,False,False,False,True,76,6364,0.10142617449664429,5014,10,11.0,0,1,8.5,1,0,1,1,1,1
80,RL,76.0,9880,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,0.0,3,3,CBlock,3,3,2,574,GasA,3,Y,SBrkr,0,1,0,1,0,3,1,3,6,Typ,1,Attchd,Fin,1,3,3,Y,203,0,7,WD,Normal,171000,False,False,False,False,False,False,False,False,False,False,False,True,0,2572,0.11315789473684211,1640,31,31.0,0,0,5.999999999999999,1,1,1,1,0,1
20,RL,76.0,9120,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,599,GasA,5,Y,SBrkr,0,1,0,1,0,3,1,3,6,Typ,3,Attchd,RFn,2,3,3,Y,0,1400,11,WD,Normal,163000,False,False,False,False,False,False,False,False,False,False,False,True,288,2955,0.13826754385964912,1923,50,50.0,0,0,5.999999999999999,1,0,1,1,0,1
160,FV,35.0,4017,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,0.0,4,3,PConc,4,3,0,625,GasA,5,Y,SBrkr,0,0,0,2,1,2,1,4,5,Typ,0,Detchd,Fin,2,3,3,Y,0,0,3,WD,Normal,171900,False,False,False,False,False,True,False,False,False,False,False,True,54,2500,0.31117749564351505,1250,1,2.0,0,1,6.3999999999999995,0,0,1,1,1,1
50,RL,138.0,18030,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,977,GasA,3,Y,SBrkr,479,0,0,3,0,3,1,5,12,Maj1,4,,,0,0,0,Y,122,0,3,WD,Normal,200500,False,False,False,False,True,False,True,False,False,False,False,False,0,4684,0.171159179145868,3228,13,,0,1,5.3,1,0,0,1,1,1
70,RL,80.0,16560,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,4,3,0,449,GasA,3,Y,SBrkr,0,0,0,2,1,4,1,3,9,Typ,4,Detchd,Unf,2,3,3,Y,0,0,7,WD,Normal,239000,False,False,False,False,True,False,False,False,False,False,False,True,0,3657,0.1416062801932367,2848,56,74.0,0,1,6.6,1,0,1,1,1,1
50,RL,85.0,10678,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,HdBoard,HdBoard,337.0,4,3,PConc,4,3,0,983,GasA,5,Y,SBrkr,0,0,0,2,1,4,1,4,9,Typ,3,Attchd,Fin,2,3,3,Y,0,0,4,WD,Normal,285000,False,True,False,False,False,False,False,False,False,False,False,True,33,5096,0.2689642255103952,3572,7,15.0,0,1,7.1,1,0,1,1,1,1
20,RL,37.0,6951,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,0.0,3,3,CBlock,3,3,0,218,GasA,3,Y,SBrkr,0,1,0,1,0,3,1,3,5,Typ,0,Attchd,Unf,1,3,3,Y,362,0,10,WD,Normal,119500,False,False,False,False,False,False,False,False,False,False,False,True,0,2063,0.1327866494029636,1581,23,24.0,0,1,5.0,0,0,1,1,0,1
50,RM,,3950,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,350,GasA,3,Y,SBrkr,0,0,0,1,0,3,1,3,5,Typ,0,Detchd,Unf,1,3,3,N,0,0,12,WD,Normal,115000,False,False,False,False,True,False,False,False,False,False,False,True,116,2252,0.309873417721519,1692,5,83.0,0,1,6.6,0,0,1,1,1,1
50,RL,54.0,7681,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,3,3,0,731,GasA,5,Y,SBrkr,0,0,0,1,1,3,1,3,7,Typ,4,Detchd,Unf,1,2,3,Y,192,0,7,WD,Normal,154900,False,False,False,False,False,True,False,False,False,False,False,True,102,2260,0.1748470251269366,1343,59,88.0,0,1,5.3,1,0,1,1,1,1
20,RL,77.0,8335,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,Slab,0,0,0,0,GasA,4,Y,SBrkr,0,0,0,1,0,3,1,3,5,Min2,4,,,0,0,0,N,0,0,4,WD,Normal,93000,False,False,False,True,False,False,False,False,False,True,False,False,226,1124,0.13485302939412117,1124,52,,0,0,5.0,1,0,0,0,0,1
60,RL,,11170,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,Wood,4,3,0,0,GasA,5,Y,SBrkr,0,0,0,2,1,4,1,3,8,Typ,0,Attchd,Fin,2,3,3,Y,0,0,4,WD,Normal,250000,False,False,True,False,False,False,False,False,False,False,False,True,0,4423,0.22506714413607878,3730,15,16.0,0,1,6.3999999999999995,0,0,1,1,1,1
