BsmtExposure,GarageYrBlt,MasVnrArea,OverallQual,GrLivArea,GarageType,GarageArea,Exterior2nd,1stFlrSF,2ndFlrSF,BsmtQual,FireplaceQu,KitchenQual,Neighborhood,SaleCondition,YearRemodAdd,LandContour,ExterQual,SaleType,GarageFinish,OverallCond,GarageCars,WoodDeckSF,BsmtFinSF1,LotFrontage,YearBuilt,Exterior1st,TotRmsAbvGrd,TotalBsmtSF,SalePrice
3,2006.0,,10,2076,Attchd,850,VinylSd,2076,0,5,4,5,NridgHt,Partial,2006,Lvl,5,New,Fin,5,3,216,1386,107.0,2006,VinylSd,7,2076,465000
0,1931.0,0.0,8,1517,Detchd,400,Stucco,792,725,4,4,4,Crawfor,Normal,1950,HLS,3,WD,Unf,7,2,0,0,,1929,BrkFace,7,792,230000
0,1984.0,74.0,6,1868,BuiltIn,477,VinylSd,1140,728,4,3,3,NWAmes,Abnorml,2003,Lvl,3,WD,Fin,7,2,268,0,78.0,1984,VinylSd,7,585,178000
0,2005.0,0.0,7,1553,Attchd,615,VinylSd,756,797,4,0,4,Somerst,Partial,2006,Lvl,4,New,RFn,5,2,0,0,65.0,2005,VinylSd,6,756,186500
2,1976.0,335.0,6,1034,Attchd,888,HdBoard,1034,0,3,0,3,Mitchel,Normal,1976,Lvl,3,WD,Unf,5,3,0,539,,1976,HdBoard,6,1012,169900
0,1950.0,0.0,6,2058,Detchd,396,AsbShng,1134,924,4,4,3,OldTown,Normal,1950,Lvl,3,WD,Unf,5,2,0,319,60.0,1917,AsbShng,8,735,129500
0,1950.0,0.0,5,988,Attchd,276,MetalSd,988,0,3,0,3,NAmes,Normal,1950,Lvl,3,WD,Unf,7,1,0,534,60.0,1950,MetalSd,6,876,119000
0,1968.0,0.0,7,2110,Attchd,522,BrkFace,2110,0,3,3,5,NAmes,Normal,1968,Lvl,4,WD,Fin,5,2,0,1065,93.0,1968,BrkFace,8,2110,244000
0,2003.0,163.0,7,1405,Attchd,478,Wd Shng,1405,0,4,4,4,NridgHt,Normal,2003,Lvl,4,WD,RFn,5,2,148,0,,2003,VinylSd,6,1405,171750
0,1968.0,0.0,5,874,Attchd,288,HdBoard,874,0,3,0,3,Mitchel,Normal,1968,Lvl,3,WD,RFn,6,1,33,510,62.0,1968,HdBoard,5,864,130000
3,1974.0,0.0,7,2167,Attchd,518,Wd Sdng,1516,651,3,4,4,Veenker,Normal,2003,Lvl,4,WD,RFn,7,2,220,125,,1974,Wd Sdng,9,1192,294000
0,2003.0,92.0,7,1656,BuiltIn,397,VinylSd,760,896,4,4,4,Edwards,Normal,2004,Lvl,4,WD,Fin,5,2,178,0,60.0,2003,VinylSd,7,746,165400
0,1978.0,0.0,6,1367,Detchd,560,Wd Sdng,959,408,3,4,3,BrkSide,Normal,1950,Lvl,3,WD,Unf,6,1,0,425,52.0,1931,Wd Sdng,6,884,127500
3,1994.0,554.0,8,1987,Attchd,691,HdBoard,1987,0,4,3,4,NoRidge,Normal,1994,Lvl,4,WD,Fin,5,2,262,1314,91.0,1994,HdBoard,7,1986,301500
0,,0.0,5,864,,0,Wd Sdng,864,0,2,0,3,Edwards,Normal,1950,Lvl,3,WD,,8,0,0,0,56.0,1922,Wd Sdng,4,864,99900
3,2005.0,182.0,7,1166,Attchd,400,VinylSd,1166,0,4,0,4,Gilbert,Normal,2005,Lvl,4,WD,Fin,5,2,212,655,59.0,2005,VinylSd,5,856,190000
0,1969.0,0.0,6,1054,Attchd,460,HdBoard,1054,0,4,0,3,NAmes,Normal,1969,Lvl,3,WD,Unf,8,2,180,602,65.0,1969,HdBoard,6,1054,151000
0,1999.0,0.0,6,1675,BuiltIn,502,VinylSd,892,783,4,3,3,Gilbert,Normal,1999,Lvl,3,WD,Fin,5,2,0,0,,1999,VinylSd,7,841,181000
0,1956.0,0.0,5,1050,Attchd,338,MetalSd,1050,0,3,0,3,NAmes,Normal,1956,Lvl,3,WD,Unf,6,1,0,504,80.0,1956,MetalSd,5,1050,128900
2,1957.0,0.0,4,1788,Attchd,304,Wd Sdng,1104,684,3,3,3,ClearCr,Normal,1989,Lvl,3,WD,Unf,5,1,120,0,,1957,Wd Sdng,8,1104,161500
0,1940.0,0.0,6,1824,Detchd,520,Wd Sdng,1060,764,3,4,3,BrkSide,Normal,1950,Lvl,3,WD,Unf,6,2,0,0,60.0,1919,Wd Sdng,8,764,180500
0,1998.0,0.0,6,1337,Attchd,511,MetalSd,1337,0,4,0,4,NAmes,Abnorml,1999,Lvl,4,COD,Fin,5,2,144,266,34.0,1998,MetalSd,5,1405,181000
0,1999.0,218.0,7,1452,Detchd,506,MetalSd,713,739,4,0,4,Somerst,Normal,1999,Lvl,4,WD,Unf,5,2,0,450,35.0,1999,MetalSd,6,691,183900
0,1960.0,0.0,7,1889,Detchd,308,Wd Sdng,964,925,3,4,3,OldTown,Normal,1950,Bnk,2,WD,Unf,4,1,0,0,60.0,1910,Wd Sdng,9,925,122000
3,2009.0,0.0,9,2018,Attchd,746,CmentBd,2018,0,5,4,5,Timber,Normal,2009,HLS,5,WD,Fin,5,3,144,0,89.0,2008,Stucco,10,2002,378500
1,1982.0,632.0,8,3447,BuiltIn,1014,Stucco,1968,1479,3,4,4,Crawfor,Normal,1997,Lvl,3,WD,Unf,9,3,314,192,,1935,Stucco,11,728,381000
0,1958.0,180.0,5,1524,Attchd,315,MetalSd,874,650,3,0,3,NAmes,Normal,1958,Lvl,3,WD,Unf,5,1,0,460,78.0,1958,MetalSd,7,874,144000
3,1979.0,0.0,7,1524,Attchd,586,Plywood,1332,192,4,3,4,ClearCr,Normal,1979,Low,4,WD,Fin,6,2,268,1258,,1979,Plywood,4,1332,260000
0,1968.0,0.0,6,1489,Attchd,462,BrkFace,1489,0,3,4,4,NWAmes,Normal,1968,Lvl,3,WD,RFn,7,2,0,0,,1968,BrkFace,7,1489,185750
0,1965.0,114.0,5,935,Attchd,288,Plywood,935,0,3,0,3,Sawyer,Normal,1965,Lvl,3,WD,Unf,6,1,180,560,,1965,HdBoard,5,935,137000
2,1959.0,84.0,6,1357,Basment,312,Plywood,1357,0,3,4,5,Edwards,Normal,2006,Lvl,3,WD,RFn,7,1,0,719,124.0,1959,Plywood,5,1019,177000
0,1985.0,0.0,5,1250,Detchd,552,Wd Shng,661,589,3,4,3,Crawfor,Normal,2003,Lvl,3,WD,Unf,6,2,242,0,53.0,1910,Wd Sdng,8,661,139000
0,1948.0,567.0,5,1920,Detchd,400,AsbShng,928,992,3,0,3,NAmes,Normal,1950,Lvl,3,WD,Unf,5,2,0,220,95.0,1948,AsbShng,10,928,137000
0,1972.0,0.0,6,1395,Attchd,497,Plywood,735,660,3,3,3,NWAmes,Normal,1972,Lvl,3,WD,Unf,6,2,294,593,,1972,HdBoard,6,723,162000
2,1967.0,359.0,6,1724,Attchd,480,HdBoard,1724,0,4,4,3,NWAmes,Normal,1976,Lvl,3,WD,RFn,5,2,0,528,,1967,HdBoard,7,1680,197900
0,2002.0,,8,2031,Attchd,577,VinylSd,1128,903,4,4,4,CollgCr,Normal,2002,Lvl,4,WD,RFn,5,2,0,804,75.0,2002,VinylSd,7,1128,237000
0,1980.0,0.0,4,1128,Detchd,528,MetalSd,698,430,3,0,3,IDOTRR,Abnorml,1950,Lvl,3,COD,RFn,4,2,30,0,60.0,1920,MetalSd,6,698,68400
0,2002.0,110.0,7,1573,Attchd,544,VinylSd,1573,0,4,0,4,CollgCr,Normal,2002,Lvl,4,WD,RFn,5,2,0,788,67.0,2002,VinylSd,6,1573,227000
0,1990.0,54.0,7,1339,Attchd,484,HdBoard,1339,0,4,3,3,Timber,Normal,1990,Lvl,3,WD,Fin,5,2,0,1053,50.0,1990,HdBoard,6,1309,180000
1,1977.0,0.0,5,1040,Detchd,484,HdBoard,1040,0,4,0,4,CollgCr,Normal,2008,Lvl,3,WD,Unf,7,2,0,532,61.0,1977,HdBoard,5,1040,150500
2,,0.0,6,1824,,0,Wd Shng,912,912,3,0,3,Mitchel,Normal,1971,Low,3,WD,,5,0,128,0,94.0,1971,MetalSd,8,912,139000
0,1969.0,0.0,6,2447,Detchd,336,Wd Shng,1699,748,3,4,4,SWISU,Normal,1990,Lvl,3,WD,Unf,7,1,272,0,50.0,1919,Wd Sdng,10,804,169000
0,1939.0,0.0,6,1412,Detchd,280,MetalSd,825,587,3,4,3,BrkSide,Normal,1950,Lvl,3,WD,Unf,6,1,45,0,50.0,1939,MetalSd,6,780,132500
0,1963.0,451.0,6,1328,Attchd,528,HdBoard,1328,0,3,4,3,NWAmes,Normal,1963,Lvl,3,WD,Unf,5,2,0,569,,1963,HdBoard,6,1328,143000
2,1964.0,621.0,5,1582,Attchd,390,Wd Sdng,1582,0,3,0,3,ClearCr,Normal,1964,Low,3,WD,Unf,5,2,168,812,,1964,Wd Sdng,7,1624,190000
0,2000.0,0.0,8,1659,Attchd,499,CmentBd,1659,0,4,5,5,StoneBr,Normal,2000,Lvl,4,WD,Fin,5,2,212,1158,40.0,2000,CemntBd,5,1501,278000
1,2006.0,788.0,8,1970,BuiltIn,753,VinylSd,1120,850,4,4,5,NridgHt,Partial,2006,Lvl,4,New,Fin,5,3,177,0,86.0,2006,VinylSd,8,1085,281000
2,1964.0,86.0,5,1152,Attchd,484,HdBoard,1152,0,3,4,3,NAmes,Normal,1964,Lvl,3,WD,RFn,7,2,227,1014,,1964,Wd Sdng,6,1152,180500
0,1972.0,268.0,5,1302,Detchd,264,CmentBd,630,672,3,0,3,BrDale,Normal,1972,Lvl,3,WD,Unf,7,1,185,231,21.0,1972,CemntBd,6,630,119500
0,1985.0,0.0,5,2372,Attchd,432,Wd Sdng,1378,994,3,0,3,OldTown,Normal,1965,Lvl,3,WD,RFn,4,1,0,0,60.0,1892,Wd Sdng,11,994,107500
0,1976.0,0.0,7,1664,Attchd,528,HdBoard,832,832,4,3,3,NWAmes,Normal,1976,Lvl,3,WD,RFn,5,2,0,194,78.0,1976,HdBoard,8,832,162900
0,1957.0,0.0,5,864,Detchd,572,Plywood,864,0,3,0,3,Edwards,Normal,1990,Lvl,3,WD,Unf,7,2,0,167,60.0,1955,WdShing,5,864,115000
2,1968.0,168.0,5,1052,Attchd,288,HdBoard,1052,0,3,0,3,NAmes,Normal,1968,Lvl,3,WD,RFn,5,1,356,1016,70.0,1968,HdBoard,5,1052,138500
1,1963.0,148.0,5,1128,Attchd,525,MetalSd,1128,0,3,0,3,NAmes,Normal,1963,Lvl,3,WD,RFn,6,2,192,776,80.0,1963,MetalSd,6,1120,155000
3,2005.0,82.0,6,1072,Basment,525,VinylSd,1072,0,4,0,3,Edwards,Partial,2006,Lvl,3,New,Fin,5,2,0,547,35.0,2005,VinylSd,5,547,140000
3,2008.0,796.0,10,5642,Attchd,1418,Stucco,4692,950,5,4,5,Edwards,Partial,2008,Bnk,5,New,Fin,5,2,214,5644,313.0,2008,Stucco,12,6110,160000
0,1959.0,0.0,5,1246,Attchd,305,BrkFace,1246,0,3,0,4,NAmes,Normal,1994,Lvl,3,WD,RFn,7,1,218,340,75.0,1959,BrkFace,6,1246,154000
0,1999.0,344.0,7,1983,Attchd,490,VinylSd,1005,978,4,3,4,Gilbert,Normal,1999,Lvl,4,WD,Fin,5,2,0,694,,1999,VinylSd,9,978,225000
0,1942.0,0.0,6,1494,Attchd,213,Wd Sdng,753,741,3,4,4,Crawfor,Normal,1950,Bnk,3,WD,Unf,7,1,0,547,,1942,Wd Sdng,7,771,177500
0,1994.0,391.0,8,2526,Attchd,844,VinylSd,1203,1323,4,3,4,NoRidge,Normal,1994,Lvl,4,WD,RFn,5,3,309,740,92.0,1994,VinylSd,8,1165,290000
2,2005.0,228.0,7,1616,Attchd,834,VinylSd,1616,0,4,0,4,Somerst,Normal,2005,Lvl,4,WD,RFn,5,3,208,0,73.0,2005,VinylSd,7,1616,232000
0,2004.0,117.0,7,1708,Detchd,380,VinylSd,976,732,4,0,4,Edwards,Normal,2004,Lvl,4,WD,Unf,5,2,0,0,32.0,2004,VinylSd,7,976,130000
0,2006.0,300.0,9,1652,Attchd,840,VinylSd,1652,0,5,5,5,NridgHt,Normal,2007,Lvl,4,WD,Fin,5,2,404,1572,108.0,2006,VinylSd,6,1652,325000
0,2005.0,94.0,7,1368,Attchd,474,VinylSd,1368,0,4,4,4,NridgHt,Partial,2006,Lvl,4,New,RFn,5,2,132,0,48.0,2005,VinylSd,6,1368,202500
0,2000.0,0.0,5,990,Detchd,480,VinylSd,990,0,4,0,3,CollgCr,Normal,1995,Lvl,3,WD,Unf,5,2,0,746,60.0,1994,VinylSd,5,990,138000
0,1948.0,0.0,5,1122,Attchd,528,MetalSd,1122,0,3,0,4,OldTown,Normal,2005,Lvl,3,WD,Unf,7,2,0,144,100.0,1948,MetalSd,6,924,147000
0,1991.0,88.0,6,1294,Attchd,496,HdBoard,1294,0,4,0,4,SawyerW,Normal,1991,Lvl,3,WD,RFn,5,2,112,1200,,1991,HdBoard,6,1278,179200
2,1959.0,0.0,7,1902,Attchd,567,HdBoard,1902,0,4,3,5,Crawfor,Normal,2002,Lvl,4,WD,Fin,8,2,0,1406,100.0,1959,BrkFace,7,1902,335000
0,2005.0,80.0,7,1274,Attchd,508,VinylSd,1274,0,4,0,4,CollgCr,Partial,2007,Lvl,4,New,RFn,5,2,264,925,68.0,2005,VinylSd,6,1274,203000
0,1990.0,336.0,8,2810,Attchd,750,Wd Sdng,1453,1357,5,5,4,NoRidge,Normal,1990,Lvl,4,WD,RFn,5,2,500,482,,1990,Wd Sdng,9,1453,302000
0,1999.0,165.0,9,2599,BuiltIn,779,VinylSd,1422,1177,4,3,4,NoRidge,Normal,1999,Lvl,4,WD,Fin,5,3,668,0,108.0,1999,VinylSd,10,1393,333168
0,1956.0,0.0,4,948,Detchd,280,Wd Sdng,948,0,3,3,3,Edwards,Normal,1954,Lvl,3,WD,Unf,6,1,0,732,60.0,1954,Wd Sdng,5,948,119000
1,1969.0,0.0,6,2112,Attchd,576,HdBoard,1092,1020,2,4,3,NAmes,Normal,1969,Lvl,3,WD,Unf,5,2,280,500,85.0,1969,HdBoard,9,952,206900
3,2008.0,270.0,8,1630,Attchd,860,VinylSd,1630,0,5,4,5,CollgCr,Normal,2008,Lvl,4,WD,RFn,5,3,172,0,61.0,2008,VinylSd,8,1622,295493
0,2006.0,0.0,7,1352,Attchd,466,VinylSd,1352,0,5,4,4,Somerst,Partial,2007,Lvl,4,New,RFn,5,2,0,0,47.0,2006,VinylSd,5,1352,208900
3,2001.0,178.0,8,1787,Attchd,748,VinylSd,1787,0,4,3,4,CollgCr,Normal,2002,Lvl,4,WD,RFn,5,3,198,0,,2001,VinylSd,7,1753,275000
0,1954.0,132.0,4,948,Attchd,248,Wd Sdng,948,0,3,0,3,Edwards,Normal,1954,Bnk,3,WD,Unf,5,1,0,492,75.0,1954,Wd Sdng,5,864,111000
0,1957.0,0.0,6,1478,Attchd,442,BrkFace,1478,0,3,4,3,NAmes,Normal,1957,Lvl,3,WD,RFn,3,2,114,189,70.0,1957,BrkFace,6,1478,156500
0,1955.0,0.0,3,720,Detchd,287,VinylSd,720,0,0,0,3,BrkSide,Normal,1950,Lvl,3,WD,Unf,6,1,0,0,,1949,VinylSd,4,0,72500
0,1992.0,0.0,7,1923,Attchd,564,HdBoard,1061,862,4,3,4,NoRidge,Normal,1992,Lvl,4,WD,RFn,5,2,240,674,107.0,1992,HdBoard,8,750,190000
0,,0.0,4,708,,0,VinylSd,708,0,3,0,2,BrkSide,Normal,1950,HLS,2,WD,,7,0,164,280,50.0,1940,VinylSd,5,420,82500
2,2007.0,428.0,8,1795,Attchd,895,VinylSd,1795,0,5,4,4,Somerst,Partial,2007,Lvl,4,New,RFn,5,3,0,0,75.0,2006,VinylSd,7,1795,147000
0,,0.0,4,796,,0,AsbShng,796,0,3,0,3,IDOTRR,Normal,1950,Lvl,3,WD,,4,0,0,0,40.0,1922,AsbShng,5,796,55000
0,,0.0,3,774,,0,MetalSd,774,0,3,0,4,Edwards,Normal,2006,Bnk,3,WD,,6,0,0,544,70.0,1931,MetalSd,6,544,79000
0,1982.0,0.0,5,816,Attchd,264,VinylSd,816,0,3,5,4,Mitchel,Normal,2008,Lvl,4,WD,Unf,9,1,0,641,60.0,1982,VinylSd,5,816,130500
0,1920.0,0.0,6,2792,Detchd,520,Wd Sdng,1584,1208,4,3,3,OldTown,Normal,1950,Lvl,4,WD,Unf,7,2,0,493,60.0,1920,BrkFace,8,1510,256000
0,1998.0,0.0,7,1632,Attchd,462,VinylSd,955,677,4,3,3,Gilbert,Normal,1998,Lvl,3,WD,Fin,5,2,0,0,63.0,1998,VinylSd,8,935,176500
2,2006.0,410.0,8,1588,Attchd,825,VinylSd,1588,0,4,4,4,Somerst,Normal,2006,Lvl,4,WD,RFn,5,3,144,0,85.0,2006,VinylSd,7,1588,227000
2,1976.0,0.0,5,954,Detchd,576,MetalSd,954,0,3,0,3,CollgCr,Normal,1976,Lvl,3,WD,Unf,5,2,0,483,55.0,1976,MetalSd,6,911,132500
1,1958.0,0.0,4,816,Detchd,288,MetalSd,816,0,3,4,3,Edwards,Normal,1958,Lvl,3,WD,Unf,6,1,0,690,67.0,1938,MetalSd,3,816,100000
0,1951.0,0.0,5,1360,Detchd,297,Wd Sdng,803,557,3,0,4,IDOTRR,Normal,1995,Lvl,3,WD,Unf,6,1,0,0,60.0,1938,Wd Sdng,6,803,125500
0,1970.0,312.0,5,1365,Attchd,440,HdBoard,765,600,3,0,3,BrDale,Normal,1970,Lvl,3,WD,Unf,6,2,0,765,24.0,1970,HdBoard,7,765,125000
0,1977.0,360.0,6,1334,Attchd,630,Plywood,1334,0,4,3,3,NWAmes,Normal,1977,Lvl,3,WD,RFn,5,2,0,686,80.0,1977,Plywood,6,1350,167900
0,1973.0,564.0,5,1656,Detchd,506,Plywood,1656,0,3,0,3,NWAmes,Normal,1973,Lvl,3,WD,Unf,5,2,0,0,87.0,1973,Plywood,8,1656,135000
0,,0.0,4,693,,0,Wd Sdng,693,0,3,0,2,OldTown,Normal,1950,Bnk,3,WD,,4,0,0,0,153.0,1941,Wd Sdng,4,693,52500
0,2002.0,0.0,7,1861,BuiltIn,492,VinylSd,920,941,4,0,4,CollgCr,Normal,2002,Lvl,4,WD,RFn,5,2,146,700,95.0,2002,VinylSd,8,916,200000
1,1972.0,0.0,5,864,Attchd,288,MetalSd,864,0,3,0,3,CollgCr,Normal,1972,Lvl,3,WD,RFn,7,1,0,360,120.0,1972,MetalSd,5,864,128500
0,1974.0,0.0,4,872,Detchd,480,MetalSd,872,0,3,0,3,NAmes,Normal,1971,Lvl,3,WD,Unf,5,4,0,0,70.0,1971,MetalSd,5,858,123000
0,2004.0,0.0,6,1114,Detchd,576,VinylSd,1114,0,4,0,4,SawyerW,Normal,2004,Lvl,3,WD,Unf,5,2,0,814,66.0,2003,VinylSd,6,1114,155000
0,2002.0,149.0,8,2169,Attchd,647,VinylSd,1284,885,4,4,4,CollgCr,Normal,2002,Lvl,4,WD,RFn,5,2,192,0,,2002,VinylSd,7,1284,228500
0,1929.0,0.0,6,1913,Detchd,342,Stone,1172,741,3,3,3,Crawfor,Normal,1950,Bnk,3,WD,Unf,6,2,0,0,57.0,1928,BrkFace,9,896,177000
0,2006.0,0.0,7,1456,Attchd,440,VinylSd,728,728,4,3,4,CollgCr,Partial,2006,Lvl,4,New,Fin,5,2,0,0,85.0,2006,VinylSd,8,728,155835
0,1997.0,0.0,4,960,Detchd,308,MetalSd,960,0,3,0,2,OldTown,Normal,1950,Lvl,3,WD,Unf,4,1,0,250,50.0,1920,MetalSd,5,960,108500
0,1968.0,0.0,7,2156,Attchd,508,HdBoard,2156,0,3,4,3,NWAmes,Normal,2003,Lvl,3,WD,RFn,7,2,0,297,,1968,BrkFace,9,1568,262500
3,2006.0,100.0,8,1776,Attchd,712,VinylSd,1776,0,5,4,4,Timber,Partial,2007,HLS,4,New,Fin,5,3,0,80,93.0,2006,VinylSd,7,1732,283463
3,1998.0,0.0,7,1494,Attchd,514,VinylSd,1494,0,4,2,4,SawyerW,Normal,1998,Low,4,WD,RFn,5,2,402,1443,,1998,VinylSd,5,1482,215000
0,,0.0,8,2358,,0,MetalSd,938,1215,3,0,3,OldTown,Normal,1987,Lvl,3,WD,,5,0,0,259,50.0,1872,MetalSd,8,684,122000
0,1969.0,368.0,5,2634,Detchd,968,MetalSd,1338,1296,3,0,3,NAmes,Normal,1969,Lvl,3,WD,Unf,5,4,0,500,91.0,1969,MetalSd,12,1248,200000
0,1962.0,318.0,6,1716,Attchd,490,HdBoard,858,858,3,4,3,NAmes,Normal,1962,Lvl,3,WD,Fin,6,2,0,319,70.0,1962,HdBoard,8,858,171000
0,1999.0,0.0,6,1176,Detchd,624,MetalSd,786,390,3,0,3,BrkSide,Normal,2000,Lvl,4,WD,Unf,9,2,210,0,50.0,1937,MetalSd,4,698,134900
2,1996.0,579.0,8,3238,Attchd,666,VinylSd,2053,1185,4,5,4,NoRidge,Normal,1996,Lvl,4,WD,Fin,5,3,283,816,56.0,1995,VinylSd,9,2033,410000
0,2000.0,0.0,7,1865,Attchd,839,VinylSd,992,873,4,3,4,CollgCr,Normal,2000,Lvl,4,WD,RFn,5,3,0,735,,2000,VinylSd,7,992,235000
0,1968.0,143.0,7,1920,Attchd,487,MetalSd,1222,698,3,3,4,NWAmes,Normal,1992,Lvl,3,WD,RFn,6,2,0,0,102.0,1968,MetalSd,8,570,170000
0,1966.0,65.0,5,892,Attchd,264,HdBoard,892,0,3,0,3,NAmes,Normal,1966,Lvl,3,WD,RFn,5,1,0,340,,1966,HdBoard,5,864,110000
0,1971.0,0.0,5,1078,Attchd,500,VinylSd,1078,0,3,2,3,NAmes,Normal,2008,Lvl,3,WD,Fin,6,2,0,734,,1971,VinylSd,6,1078,149900
0,2000.0,216.0,6,1573,Detchd,440,MetalSd,769,804,4,0,4,Somerst,Normal,2000,Lvl,4,WD,Unf,5,2,0,378,,2000,MetalSd,5,756,177500
2,2004.0,66.0,9,1980,Attchd,770,VinylSd,1980,0,5,4,5,NridgHt,Normal,2005,Lvl,4,WD,Fin,5,3,194,1447,129.0,2004,VinylSd,8,1980,315000
0,1998.0,0.0,5,2601,BuiltIn,621,Wd Sdng,990,1611,3,0,3,SWISU,Normal,1998,Lvl,3,WD,RFn,6,2,183,0,51.0,1921,MetalSd,8,612,189000
2,2005.0,16.0,7,1530,Attchd,430,VinylSd,1530,0,5,4,4,StoneBr,Normal,2005,Low,4,WD,Fin,5,2,168,1274,124.0,2005,VinylSd,7,1530,260000
0,1920.0,0.0,4,1738,Attchd,368,VinylSd,1281,457,3,4,3,NAmes,Normal,2007,Lvl,3,WD,Unf,4,1,55,0,,1920,VinylSd,7,715,104900
0,2007.0,0.0,6,1412,BuiltIn,432,VinylSd,616,796,4,4,4,Gilbert,Partial,2007,Lvl,3,New,Fin,5,2,0,0,73.0,2006,VinylSd,6,616,156932
0,2005.0,0.0,7,1200,Detchd,480,MetalSd,520,600,4,0,4,Somerst,Abnorml,2005,Lvl,4,WD,RFn,5,2,0,0,30.0,2005,MetalSd,4,600,144152
0,2000.0,0.0,7,1674,Attchd,663,VinylSd,814,860,4,0,4,Somerst,Normal,2000,Lvl,4,WD,RFn,5,2,0,533,,2000,VinylSd,7,814,216000
0,1999.0,158.0,7,1790,Attchd,588,VinylSd,882,908,4,0,4,CollgCr,Abnorml,1999,Lvl,4,WD,RFn,5,2,0,633,68.0,1999,VinylSd,7,873,193000
0,1977.0,0.0,5,1475,Attchd,336,CmentBd,925,550,3,3,3,MeadowV,Normal,1977,Lvl,3,WD,RFn,6,1,104,548,41.0,1977,CemntBd,6,757,127000
2,2003.0,170.0,6,848,Attchd,420,VinylSd,848,0,4,0,4,CollgCr,Normal,2004,Lvl,4,WD,Fin,5,2,140,685,,2003,VinylSd,4,848,144000
2,2003.0,171.0,8,1668,Attchd,502,VinylSd,1668,0,4,3,4,CollgCr,Normal,2003,Lvl,4,WD,Fin,5,2,0,370,48.0,2003,VinylSd,8,1657,232000
0,1967.0,0.0,4,1374,Detchd,338,CBlock,840,534,3,0,3,OldTown,Normal,1950,Lvl,2,WD,Fin,6,1,0,315,90.0,1920,CBlock,6,840,105000
2,1955.0,0.0,6,1661,BuiltIn,377,AsbShng,1661,0,3,3,4,NAmes,Normal,1996,Lvl,3,WD,RFn,6,1,0,831,80.0,1955,AsbShng,8,992,165500
2,1998.0,0.0,7,2097,Detchd,583,VinylSd,1108,989,4,3,4,CollgCr,Normal,1998,Lvl,3,WD,RFn,6,2,253,975,75.0,1998,VinylSd,8,1108,274300
3,2001.0,705.0,10,2633,Attchd,804,VinylSd,2633,0,5,4,5,NoRidge,Normal,2002,Lvl,5,WD,RFn,5,3,314,1282,,2001,VinylSd,8,2633,466500
0,2005.0,0.0,7,1958,Attchd,936,CmentBd,1026,932,4,4,4,Somerst,Normal,2005,Lvl,4,WD,Fin,5,3,154,0,85.0,2005,CemntBd,9,1026,250000
3,2007.0,80.0,8,1571,Attchd,722,VinylSd,1571,0,4,4,4,Timber,Partial,2007,HLS,4,New,Fin,5,3,100,0,89.0,2007,VinylSd,7,1571,239000
1,1925.0,0.0,6,790,Detchd,160,Wd Sdng,790,0,4,0,3,SWISU,Normal,1950,Bnk,3,WD,Unf,5,1,0,384,52.0,1930,Wd Sdng,4,768,91000
0,1977.0,0.0,5,1604,Detchd,660,Wd Sdng,984,620,3,0,3,Edwards,Normal,1960,Lvl,3,WD,Unf,5,2,0,408,60.0,1941,Wd Sdng,6,984,117000
0,1973.0,408.0,6,987,Detchd,264,HdBoard,483,504,3,0,3,BrDale,Normal,1973,Lvl,3,WD,Unf,5,1,72,309,21.0,1973,HdBoard,5,483,83000
0,2007.0,0.0,5,1394,BuiltIn,400,VinylSd,754,640,4,0,4,Timber,Normal,2007,Lvl,3,WD,Fin,5,2,100,0,73.0,2006,VinylSd,7,384,167500
0,1938.0,0.0,3,864,Detchd,200,Stucco,864,0,3,0,3,Edwards,Normal,1950,Lvl,3,WD,Unf,3,1,0,203,45.0,1914,Stucco,5,864,58500
1,1970.0,0.0,6,2117,Attchd,550,Plywood,2117,0,3,4,3,NAmes,Normal,1970,Lvl,3,WD,Fin,7,2,0,865,,1970,BrkFace,7,1205,237500
0,1989.0,0.0,7,1762,Detchd,576,Wd Sdng,998,764,2,0,4,OldTown,Normal,1950,Lvl,3,WD,Unf,7,2,36,0,60.0,1920,Wd Sdng,8,596,157000
0,2007.0,0.0,5,1416,Attchd,576,Wd Sdng,1416,0,3,0,4,Sawyer,Normal,2007,Lvl,3,WD,Unf,7,2,0,0,,1918,Wd Sdng,7,816,112000
1,1939.0,0.0,6,1258,Detchd,280,Wd Shng,698,560,3,0,3,Edwards,Normal,1950,Lvl,3,WD,Unf,5,1,0,204,60.0,1939,WdShing,6,560,105000
0,1922.0,0.0,4,1154,Detchd,240,VinylSd,796,358,3,0,4,IDOTRR,Normal,2007,Lvl,3,WD,Unf,8,1,0,735,40.0,1922,VinylSd,7,796,125500
0,1978.0,184.0,7,2784,Attchd,564,Plywood,1392,1392,4,3,4,NWAmes,Normal,1978,Lvl,3,WD,RFn,5,2,0,790,80.0,1978,Plywood,12,1392,250000
0,1916.0,0.0,6,2526,Detchd,216,Stucco,1664,862,3,4,4,OldTown,Family,1950,Lvl,3,CWD,Unf,7,1,88,168,60.0,1916,Stucco,10,714,136000
3,2006.0,160.0,9,1746,Attchd,758,VinylSd,1746,0,5,4,5,Gilbert,Normal,2007,HLS,5,WD,Fin,5,3,201,1320,42.0,2006,VinylSd,7,1746,377500
0,2003.0,0.0,6,1218,Detchd,440,Wd Sdng,869,349,3,4,3,BrkSide,Normal,1950,Lvl,3,WD,Unf,6,2,0,375,60.0,1941,Wd Sdng,6,735,131000
