RemodAge,TotalArea,BsmtExposure,MasVnrArea,GarageType,LotArea,FireplaceQu,Exterior2nd,BsmtQual,TotalFinSF,KitchenQual,Neighborhood,SaleCondition,FullBath,GarageAge,HouseStyle,MSZoning,LandContour,SaleType,GarageFinish,Foundation,GarageCars,WoodDeckSF,OverallScore,LotFrontage,Exterior1st,TotRmsAbvGrd,SalePrice
0,2924,0,0.0,Attchd,8125,0,VinylSd,4,1553,4,Somerst,Partial,2,1.0,2Story,FV,Lvl,New,RFn,PConc,2,0,6.3999999999999995,65.0,VinylSd,6,186500
34,2934,2,335.0,Attchd,12328,0,HdBoard,3,1573,3,Mitchel,Normal,1,34.0,SLvl,RL,Lvl,WD,Unf,CBlock,3,0,5.699999999999999,,HdBoard,6,169900
58,3189,0,0.0,Detchd,9600,4,AsbShng,4,2377,3,OldTown,Normal,1,58.0,2.5Unf,RM,Lvl,WD,Unf,BrkTil,2,0,5.699999999999999,60.0,AsbShng,8,129500
57,2140,0,0.0,Attchd,7200,0,MetalSd,3,1618,3,NAmes,Normal,1,57.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.6,60.0,MetalSd,6,119000
42,4742,0,0.0,Attchd,11160,3,BrkFace,3,3175,5,NAmes,Normal,2,42.0,1Story,RL,Lvl,WD,Fin,CBlock,2,0,6.3999999999999995,93.0,BrkFace,8,244000
3,3288,0,163.0,Attchd,3136,4,Wd Shng,4,1405,4,NridgHt,Normal,2,3.0,1Story,RL,Lvl,WD,RFn,PConc,2,148,6.3999999999999995,,VinylSd,6,171750
41,2026,0,0.0,Attchd,9858,0,HdBoard,3,1384,3,Mitchel,Normal,1,41.0,1Story,RL,Lvl,WD,RFn,CBlock,1,33,5.3,62.0,HdBoard,5,130000
4,3877,3,0.0,Attchd,17542,4,Wd Sdng,3,3323,4,Veenker,Normal,2,33.0,2Story,RL,Lvl,WD,RFn,CBlock,2,220,7.0,,Wd Sdng,9,294000
4,2799,0,92.0,BuiltIn,6931,4,VinylSd,4,1656,4,Edwards,Normal,2,5.0,2Story,RL,Lvl,WD,Fin,PConc,2,178,6.3999999999999995,60.0,VinylSd,7,165400
57,2811,0,0.0,Detchd,6240,4,Wd Sdng,3,1792,3,BrkSide,Normal,1,29.0,1.5Fin,RM,Lvl,WD,Unf,BrkTil,1,0,5.999999999999999,52.0,Wd Sdng,6,127500
14,4664,3,554.0,Attchd,14303,3,HdBoard,4,3301,4,NoRidge,Normal,2,14.0,1Story,RL,Lvl,WD,Fin,PConc,2,262,7.1,91.0,HdBoard,7,301500
59,1728,0,0.0,,4060,0,Wd Sdng,2,864,3,Edwards,Normal,1,,1Story,RL,Lvl,WD,,PConc,0,0,5.9,56.0,Wd Sdng,4,99900
3,2422,3,182.0,Attchd,9587,0,VinylSd,4,1821,4,Gilbert,Normal,2,3.0,SLvl,RL,Lvl,WD,Fin,PConc,2,212,6.3999999999999995,59.0,VinylSd,5,190000
39,2568,0,0.0,Attchd,9750,0,HdBoard,4,2094,3,NAmes,Normal,1,39.0,1Story,RL,Lvl,WD,Unf,CBlock,2,180,6.6,65.0,HdBoard,6,151000
10,3018,0,0.0,BuiltIn,24682,3,VinylSd,4,1675,3,Gilbert,Normal,2,10.0,2Story,RL,Lvl,WD,Fin,PConc,2,0,5.699999999999999,,VinylSd,7,181000
53,2438,0,0.0,Attchd,9600,0,MetalSd,3,1554,3,NAmes,Normal,1,53.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,5.3,80.0,MetalSd,5,128900
20,3196,2,0.0,Attchd,11250,3,Wd Sdng,3,1788,3,ClearCr,Normal,1,52.0,1.5Fin,RL,Lvl,WD,Unf,CBlock,1,120,4.3,,Wd Sdng,8,161500
57,3108,0,0.0,Detchd,13515,4,Wd Sdng,3,1824,3,BrkSide,Normal,1,67.0,2Story,RL,Lvl,WD,Unf,PConc,2,0,5.999999999999999,60.0,Wd Sdng,8,180500
9,3253,0,0.0,Attchd,4060,0,MetalSd,4,1603,4,NAmes,Abnorml,2,10.0,1Story,RH,Lvl,COD,Fin,PConc,2,144,5.699999999999999,34.0,MetalSd,5,181000
7,2649,0,218.0,Detchd,3735,0,MetalSd,4,1902,4,Somerst,Normal,2,7.0,2Story,FV,Lvl,WD,Unf,PConc,2,0,6.3999999999999995,35.0,MetalSd,6,183900
57,3122,0,0.0,Detchd,10120,4,Wd Sdng,3,1889,3,OldTown,Normal,1,47.0,2.5Unf,RM,Bnk,WD,Unf,CBlock,1,0,6.1,60.0,Wd Sdng,9,122000
1,4766,3,0.0,Attchd,13214,4,CmentBd,5,2018,5,Timber,Normal,2,1.0,1Story,RL,HLS,WD,Fin,PConc,3,144,7.8,89.0,Stucco,10,378500
11,5189,1,632.0,BuiltIn,14100,4,Stucco,3,3639,4,Crawfor,Normal,3,26.0,1.5Fin,RL,Lvl,WD,Unf,CBlock,3,314,8.299999999999999,,Stucco,11,381000
49,2713,0,180.0,Attchd,11344,0,MetalSd,3,1984,3,NAmes,Normal,1,49.0,1.5Fin,RL,Lvl,WD,Unf,CBlock,1,0,5.0,78.0,MetalSd,7,144000
31,3442,3,0.0,Attchd,23595,3,Plywood,4,2782,4,ClearCr,Normal,0,31.0,1Story,RL,Low,WD,Fin,PConc,2,268,6.699999999999999,,Plywood,4,260000
41,3440,0,0.0,Attchd,9156,4,BrkFace,3,1489,4,NWAmes,Normal,2,41.0,1Story,RL,Lvl,WD,RFn,CBlock,2,0,6.299999999999999,,BrkFace,7,185750
41,2158,0,114.0,Attchd,13526,0,Plywood,3,1870,3,Sawyer,Normal,1,41.0,1Story,RL,Lvl,WD,Unf,CBlock,1,180,5.3,,HdBoard,5,137000
2,2688,2,84.0,Basment,11512,4,Plywood,3,2076,5,Edwards,Normal,1,49.0,SLvl,RL,Lvl,WD,RFn,CBlock,1,0,6.299999999999999,124.0,Plywood,5,177000
4,2463,0,0.0,Detchd,5362,4,Wd Shng,3,1250,3,Crawfor,Normal,2,22.0,1.5Fin,RL,Lvl,WD,Unf,PConc,2,242,5.3,53.0,Wd Sdng,8,139000
57,3248,0,567.0,Detchd,11345,0,AsbShng,3,2140,3,NAmes,Normal,2,59.0,2Story,RL,Lvl,WD,Unf,CBlock,2,0,5.0,95.0,AsbShng,10,137000
37,2615,0,0.0,Attchd,12936,3,Plywood,3,1988,3,NWAmes,Normal,1,37.0,2Story,RL,Lvl,WD,Unf,CBlock,2,294,5.999999999999999,,HdBoard,6,162000
33,3884,2,359.0,Attchd,17871,4,HdBoard,4,2252,3,NWAmes,Normal,1,42.0,SLvl,RL,Lvl,WD,RFn,CBlock,2,0,5.699999999999999,,HdBoard,7,197900
6,3736,0,,Attchd,9473,4,VinylSd,4,2835,4,CollgCr,Normal,2,6.0,2Story,RL,Lvl,WD,RFn,PConc,2,0,7.1,75.0,VinylSd,7,237000
60,2354,0,0.0,Detchd,7500,0,MetalSd,3,1128,3,IDOTRR,Abnorml,1,30.0,1.5Fin,C (all),Lvl,COD,RFn,CBlock,2,30,4.0,60.0,MetalSd,6,68400
7,3690,0,110.0,Attchd,9808,0,VinylSd,4,2361,4,CollgCr,Normal,2,7.0,1Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,67.0,VinylSd,6,227000
16,3132,0,54.0,Attchd,8049,3,HdBoard,4,2392,3,Timber,Normal,2,16.0,1Story,RL,Lvl,WD,Fin,CBlock,2,0,6.3999999999999995,50.0,HdBoard,6,180000
1,2564,1,0.0,Detchd,8800,0,HdBoard,4,1716,4,CollgCr,Normal,2,32.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.6,61.0,HdBoard,5,150500
39,2736,2,0.0,,9400,0,Wd Shng,3,1824,3,Mitchel,Normal,2,,2Story,RL,Low,WD,,CBlock,0,128,5.699999999999999,94.0,MetalSd,8,139000
20,3587,0,0.0,Detchd,9638,4,Wd Shng,3,2447,4,SWISU,Normal,2,41.0,1.5Fin,RL,Lvl,WD,Unf,PConc,1,272,6.299999999999999,50.0,Wd Sdng,10,169000
59,2472,0,0.0,Detchd,6000,4,MetalSd,3,1412,3,BrkSide,Normal,1,70.0,1.5Fin,RM,Lvl,WD,Unf,CBlock,1,45,5.999999999999999,50.0,MetalSd,6,132500
47,3184,0,451.0,Attchd,9790,4,HdBoard,3,1978,3,NWAmes,Normal,1,47.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.699999999999999,,HdBoard,6,143000
42,3596,2,621.0,Attchd,36500,0,Wd Sdng,3,2394,3,ClearCr,Normal,2,42.0,1Story,RL,Low,WD,Unf,CBlock,2,168,5.0,,Wd Sdng,7,190000
9,3659,0,0.0,Attchd,5664,5,CmentBd,4,2817,5,StoneBr,Normal,2,9.0,1Story,RL,Lvl,WD,Fin,PConc,2,212,7.1,40.0,CemntBd,5,278000
0,3808,1,788.0,BuiltIn,11065,4,VinylSd,4,1970,5,NridgHt,Partial,2,0.0,2Story,RL,Lvl,New,Fin,PConc,3,177,7.1,86.0,VinylSd,8,281000
46,2788,2,86.0,Attchd,14112,4,HdBoard,3,2166,3,NAmes,Normal,1,46.0,SLvl,RL,Lvl,WD,RFn,PConc,2,227,5.6,,Wd Sdng,6,180500
37,2196,0,268.0,Detchd,1680,0,CmentBd,3,1533,3,BrDale,Normal,2,37.0,2Story,RM,Lvl,WD,Unf,CBlock,1,185,5.6,21.0,CemntBd,6,119500
44,3798,0,0.0,Attchd,6600,0,Wd Sdng,3,2372,3,OldTown,Normal,2,24.0,2Story,RM,Lvl,WD,RFn,Stone,1,0,4.7,60.0,Wd Sdng,11,107500
30,3024,0,0.0,Attchd,10140,3,HdBoard,4,1858,3,NWAmes,Normal,2,30.0,2Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,78.0,HdBoard,8,162900
16,2300,0,0.0,Detchd,8172,0,Plywood,3,1031,3,Edwards,Normal,1,49.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.6,60.0,WdShing,5,115000
38,2392,2,168.0,Attchd,8400,0,HdBoard,3,2068,3,NAmes,Normal,1,38.0,1Story,RL,Lvl,WD,RFn,CBlock,1,356,5.0,70.0,HdBoard,5,138500
45,2773,1,148.0,Attchd,8700,0,MetalSd,3,1904,3,NAmes,Normal,2,45.0,1Story,RL,Lvl,WD,RFn,CBlock,2,192,5.3,80.0,MetalSd,6,155000
0,2144,3,82.0,Basment,3675,0,VinylSd,4,1619,3,Edwards,Partial,2,1.0,SFoyer,RM,Lvl,New,Fin,PConc,2,0,5.699999999999999,35.0,VinylSd,5,140000
0,13170,3,796.0,Attchd,63887,4,Stucco,5,11286,5,Edwards,Partial,2,0.0,2Story,RL,Bnk,New,Fin,PConc,2,214,8.5,313.0,Stucco,12,160000
16,2797,0,0.0,Attchd,7500,0,BrkFace,3,2492,4,NAmes,Normal,1,51.0,1Story,RL,Lvl,WD,RFn,CBlock,1,218,5.6,75.0,BrkFace,6,154000
10,3451,0,344.0,Attchd,10762,3,VinylSd,4,2677,4,Gilbert,Normal,2,10.0,2Story,RL,Lvl,WD,Fin,PConc,2,0,6.3999999999999995,,VinylSd,9,225000
59,2478,0,0.0,Attchd,7500,4,Wd Sdng,3,2041,4,Crawfor,Normal,1,67.0,2Story,RL,Bnk,WD,Unf,CBlock,1,0,6.299999999999999,,Wd Sdng,7,177500
12,4535,0,391.0,Attchd,10120,3,VinylSd,4,3266,4,NoRidge,Normal,2,12.0,2Story,RL,Lvl,WD,RFn,PConc,3,309,7.1,92.0,VinylSd,8,290000
1,4066,2,228.0,Attchd,8688,0,VinylSd,4,1616,4,Somerst,Normal,2,1.0,1Story,RL,Lvl,WD,RFn,PConc,3,208,6.3999999999999995,73.0,VinylSd,7,232000
2,3064,0,117.0,Detchd,3363,0,VinylSd,4,1708,4,Edwards,Normal,2,2.0,2Story,RM,Lvl,WD,Unf,PConc,2,0,6.3999999999999995,32.0,VinylSd,7,130000
2,4144,0,300.0,Attchd,13173,5,VinylSd,5,3224,5,NridgHt,Normal,2,3.0,1Story,RL,Lvl,WD,Fin,PConc,2,404,7.8,108.0,VinylSd,6,325000
0,3210,0,94.0,Attchd,6955,4,VinylSd,4,1368,4,NridgHt,Partial,2,1.0,1Story,RL,Lvl,New,RFn,PConc,2,132,6.3999999999999995,48.0,VinylSd,6,202500
14,2460,0,0.0,Detchd,8072,0,VinylSd,4,1736,3,CollgCr,Normal,1,9.0,1Story,RL,Lvl,WD,Unf,PConc,2,0,5.0,60.0,VinylSd,5,138000
3,2574,0,0.0,Attchd,12000,0,MetalSd,3,1874,4,OldTown,Normal,1,60.0,1Story,RM,Lvl,WD,Unf,CBlock,2,0,5.6,100.0,MetalSd,6,147000
17,3068,0,88.0,Attchd,7153,0,HdBoard,4,2494,4,SawyerW,Normal,2,17.0,1Story,RL,Lvl,WD,RFn,CBlock,2,112,5.699999999999999,,HdBoard,6,179200
8,4371,2,0.0,Attchd,17500,3,HdBoard,4,3308,5,Crawfor,Normal,2,51.0,1Story,RL,Lvl,WD,Fin,PConc,2,0,7.299999999999999,100.0,BrkFace,7,335000
0,3056,0,80.0,Attchd,8814,0,VinylSd,4,2199,4,CollgCr,Partial,2,2.0,1Story,RL,Lvl,New,RFn,PConc,2,264,6.3999999999999995,68.0,VinylSd,6,203000
17,5013,0,336.0,Attchd,9572,5,Wd Sdng,5,3292,4,NoRidge,Normal,2,17.0,2Story,RL,Lvl,WD,RFn,PConc,2,500,7.1,,Wd Sdng,9,302000
11,4771,0,165.0,BuiltIn,14774,3,VinylSd,4,2599,4,NoRidge,Normal,2,11.0,2Story,RL,Lvl,WD,Fin,PConc,3,668,7.8,108.0,VinylSd,10,333168
53,2176,0,0.0,Detchd,8190,3,Wd Sdng,3,1680,3,Edwards,Normal,1,51.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,4.6,60.0,Wd Sdng,5,119000
39,3640,1,0.0,Attchd,11075,4,HdBoard,2,2888,3,NAmes,Normal,2,39.0,2Story,RL,Lvl,WD,Unf,CBlock,2,280,5.699999999999999,85.0,HdBoard,9,206900
1,4112,3,270.0,Attchd,10226,4,VinylSd,5,1630,5,CollgCr,Normal,2,1.0,1Story,RL,Lvl,WD,RFn,PConc,3,172,7.1,61.0,VinylSd,8,295493
0,3170,0,0.0,Attchd,4230,4,VinylSd,5,1352,4,Somerst,Partial,2,1.0,1Story,FV,Lvl,New,RFn,PConc,2,0,6.3999999999999995,47.0,VinylSd,5,208900
4,4288,3,178.0,Attchd,14781,3,VinylSd,4,1787,4,CollgCr,Normal,2,5.0,1Story,RL,Lvl,WD,RFn,PConc,3,198,7.1,,VinylSd,7,275000
53,2060,0,132.0,Attchd,10215,0,Wd Sdng,3,1440,3,Edwards,Normal,1,53.0,1Story,RL,Bnk,WD,Unf,PConc,1,0,4.3,75.0,Wd Sdng,5,111000
52,3398,0,0.0,Attchd,8400,4,BrkFace,3,2328,3,NAmes,Normal,1,52.0,1Story,RL,Lvl,WD,RFn,CBlock,2,114,5.1,70.0,BrkFace,6,156500
58,1007,0,0.0,Detchd,6627,0,VinylSd,0,720,3,BrkSide,Normal,1,53.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,3.8999999999999995,,VinylSd,4,72500
18,3237,0,0.0,Attchd,10186,3,HdBoard,4,2597,4,NoRidge,Normal,2,18.0,2Story,RL,Lvl,WD,RFn,PConc,2,240,6.3999999999999995,107.0,HdBoard,8,190000
59,1128,0,0.0,,5330,0,VinylSd,3,988,2,BrkSide,Normal,1,,1Story,RL,HLS,WD,,CBlock,0,164,4.9,50.0,VinylSd,5,82500
0,4485,2,428.0,Attchd,9986,4,VinylSd,5,1795,4,Somerst,Partial,2,0.0,1Story,RL,Lvl,New,RFn,PConc,3,0,7.1,75.0,VinylSd,7,147000
58,1592,0,0.0,,3636,0,AsbShng,3,796,3,IDOTRR,Normal,1,,1Story,RM,Lvl,WD,,BrkTil,0,0,4.0,40.0,AsbShng,5,55000
1,1318,0,0.0,,4270,0,MetalSd,3,1318,4,Edwards,Normal,1,,1Story,RH,Bnk,WD,,BrkTil,0,0,3.8999999999999995,70.0,MetalSd,6,79000
0,1896,0,0.0,Attchd,6600,5,VinylSd,3,1457,4,Mitchel,Normal,1,26.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,6.199999999999999,60.0,VinylSd,5,130500
58,4822,0,0.0,Detchd,10440,3,Wd Sdng,4,3285,3,OldTown,Normal,2,88.0,1.5Fin,RM,Lvl,WD,Unf,BrkTil,2,0,6.299999999999999,60.0,BrkFace,8,256000
8,3029,0,0.0,Attchd,9084,3,VinylSd,4,1632,3,Gilbert,Normal,2,8.0,2Story,RL,Lvl,WD,Fin,PConc,2,0,6.3999999999999995,63.0,VinylSd,8,176500
1,4001,2,410.0,Attchd,10000,4,VinylSd,4,1588,4,Somerst,Normal,2,1.0,1Story,RL,Lvl,WD,RFn,PConc,3,144,7.1,85.0,VinylSd,7,227000
30,2441,2,0.0,Detchd,10780,0,MetalSd,3,1437,3,CollgCr,Normal,1,30.0,SLvl,RL,Lvl,WD,Unf,CBlock,2,0,5.0,55.0,MetalSd,6,132500
51,1920,1,0.0,Detchd,8877,4,MetalSd,3,1506,3,Edwards,Normal,1,51.0,1Story,RL,Lvl,WD,Unf,CBlock,1,0,4.6,67.0,MetalSd,3,100000
11,2460,0,0.0,Detchd,7200,0,Wd Sdng,3,1360,4,IDOTRR,Normal,1,55.0,1.5Fin,RM,Lvl,WD,Unf,CBlock,1,0,5.3,60.0,Wd Sdng,6,125500
39,2570,0,312.0,Attchd,2368,0,HdBoard,3,2130,3,BrDale,Normal,1,39.0,2Story,RM,Lvl,WD,Unf,CBlock,2,0,5.3,24.0,HdBoard,7,125000
32,3314,0,360.0,Attchd,9650,3,Plywood,4,2020,3,NWAmes,Normal,2,32.0,1Story,RL,Lvl,WD,RFn,CBlock,2,0,5.699999999999999,80.0,Plywood,6,167900
35,3818,0,564.0,Detchd,9246,0,Plywood,3,1656,3,NWAmes,Normal,2,35.0,1Story,RL,Lvl,WD,Unf,CBlock,2,0,5.0,87.0,Plywood,8,135000
56,1386,0,0.0,,4118,0,Wd Sdng,3,693,2,OldTown,Normal,1,,1Story,RM,Bnk,WD,,CBlock,0,0,4.0,153.0,Wd Sdng,4,52500
4,3269,0,0.0,BuiltIn,13450,0,VinylSd,4,2561,4,CollgCr,Normal,2,4.0,2Story,RL,Lvl,WD,RFn,PConc,2,146,6.3999999999999995,95.0,VinylSd,8,200000
34,2016,1,0.0,Attchd,9560,0,MetalSd,3,1224,3,CollgCr,Normal,1,34.0,1Story,RL,Lvl,WD,RFn,CBlock,1,0,5.6,120.0,MetalSd,5,128500
36,2210,0,0.0,Detchd,8294,0,MetalSd,3,872,3,NAmes,Normal,1,33.0,1Story,RL,Lvl,WD,Unf,CBlock,4,0,4.3,70.0,MetalSd,5,123000
4,2804,0,0.0,Detchd,13695,0,VinylSd,4,1928,4,SawyerW,Normal,1,4.0,1Story,RL,Lvl,WD,Unf,PConc,2,0,5.699999999999999,66.0,VinylSd,6,155000
5,4100,0,149.0,Attchd,9375,4,VinylSd,4,2169,4,CollgCr,Normal,2,5.0,2Story,RL,Lvl,WD,RFn,PConc,2,192,7.1,,VinylSd,7,228500
59,3151,0,0.0,Detchd,7558,3,Stone,3,1913,3,Crawfor,Normal,1,80.0,1.5Fin,RL,Bnk,WD,Unf,BrkTil,2,0,5.999999999999999,57.0,BrkFace,9,177000
1,2624,0,0.0,Attchd,11103,3,VinylSd,4,1456,4,CollgCr,Partial,2,1.0,2Story,RL,Lvl,New,Fin,PConc,2,0,6.3999999999999995,85.0,VinylSd,8,155835
57,2228,0,0.0,Detchd,6000,0,MetalSd,3,1210,2,OldTown,Normal,1,10.0,1Story,RM,Lvl,WD,Unf,PConc,1,0,4.0,50.0,MetalSd,5,108500
3,4232,0,0.0,Attchd,20781,4,HdBoard,3,2521,3,NWAmes,Normal,2,38.0,1Story,RL,Lvl,WD,RFn,CBlock,2,0,7.0,,BrkFace,9,262500
0,4220,3,100.0,Attchd,15306,4,VinylSd,5,1856,4,Timber,Partial,2,1.0,1Story,RL,HLS,New,Fin,PConc,3,0,7.1,93.0,VinylSd,7,283463
9,3490,3,0.0,Attchd,16196,2,VinylSd,4,2937,4,SawyerW,Normal,2,9.0,1Story,RL,Low,WD,RFn,PConc,2,402,6.3999999999999995,,VinylSd,5,215000
21,3042,0,0.0,,5250,0,MetalSd,3,2412,3,OldTown,Normal,2,,2Story,RM,Lvl,WD,,BrkTil,0,0,7.1,50.0,MetalSd,8,122000
40,4850,0,368.0,Detchd,11643,0,MetalSd,3,3134,3,NAmes,Normal,2,40.0,2Story,RL,Lvl,WD,Unf,CBlock,4,0,5.0,91.0,MetalSd,12,200000
46,3064,0,318.0,Attchd,9247,4,HdBoard,3,2035,3,NAmes,Normal,1,46.0,2Story,RL,Lvl,WD,Fin,CBlock,2,0,5.999999999999999,70.0,HdBoard,8,171000
9,2498,0,0.0,Detchd,6000,0,MetalSd,3,1176,3,BrkSide,Normal,1,10.0,1.5Fin,RM,Lvl,WD,Unf,BrkTil,2,210,6.899999999999999,50.0,MetalSd,4,134900
14,5937,2,579.0,Attchd,14720,5,VinylSd,4,4054,4,NoRidge,Normal,2,14.0,1.5Fin,RL,Lvl,WD,Fin,PConc,3,283,7.1,56.0,VinylSd,9,410000
8,3696,0,0.0,Attchd,10316,3,VinylSd,4,2600,4,CollgCr,Normal,2,8.0,2Story,RL,Lvl,WD,RFn,PConc,3,0,6.3999999999999995,,VinylSd,7,235000
14,2977,0,143.0,Attchd,10192,3,MetalSd,3,1920,4,NWAmes,Normal,3,38.0,SLvl,RL,Lvl,WD,RFn,CBlock,2,0,6.699999999999999,102.0,MetalSd,8,170000
42,2020,0,65.0,Attchd,9477,0,HdBoard,3,1232,3,NAmes,Normal,1,42.0,1Story,RL,Lvl,WD,RFn,CBlock,1,0,5.0,,HdBoard,5,110000
2,2656,0,0.0,Attchd,12537,2,VinylSd,3,1812,3,NAmes,Normal,1,39.0,1Story,RL,Lvl,WD,Fin,CBlock,2,0,5.3,,VinylSd,6,149900
10,2769,0,216.0,Detchd,2117,0,MetalSd,4,1951,4,Somerst,Normal,2,10.0,2Story,FV,Lvl,WD,Unf,PConc,2,0,5.699999999999999,,MetalSd,5,177500
1,4730,2,66.0,Attchd,16737,4,VinylSd,5,3427,5,NridgHt,Normal,2,2.0,1Story,RL,Lvl,WD,Fin,PConc,3,194,7.8,129.0,VinylSd,8,315000
10,3834,0,0.0,BuiltIn,9842,0,Wd Sdng,3,2601,3,SWISU,Normal,3,10.0,2Story,RL,Lvl,WD,RFn,BrkTil,2,183,5.3,51.0,MetalSd,8,189000
4,3490,2,16.0,Attchd,16158,4,VinylSd,5,2804,4,StoneBr,Normal,2,4.0,1Story,RL,Low,WD,Fin,PConc,2,168,6.3999999999999995,124.0,VinylSd,7,260000
2,2821,0,0.0,Attchd,12513,4,VinylSd,3,1738,3,NAmes,Normal,2,89.0,1.5Fin,RL,Lvl,WD,Unf,BrkTil,1,55,4.0,,VinylSd,7,104900
0,2460,0,0.0,BuiltIn,8499,4,VinylSd,4,1412,4,Gilbert,Partial,2,0.0,2Story,RL,Lvl,New,Fin,PConc,2,0,5.699999999999999,73.0,VinylSd,6,156932
1,2280,0,0.0,Detchd,3180,0,MetalSd,4,1120,4,Somerst,Abnorml,2,1.0,2Story,FV,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,30.0,MetalSd,4,144152
10,3151,0,0.0,Attchd,7500,0,VinylSd,4,2207,4,Somerst,Normal,2,10.0,2Story,FV,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,,VinylSd,7,216000
9,3251,0,158.0,Attchd,9179,0,VinylSd,4,2423,4,CollgCr,Abnorml,2,9.0,2Story,RL,Lvl,WD,RFn,PConc,2,0,6.3999999999999995,68.0,VinylSd,7,193000
29,2568,0,0.0,Attchd,2665,3,CmentBd,3,2196,3,MeadowV,Normal,2,29.0,2Story,RM,Lvl,WD,RFn,PConc,1,104,5.3,41.0,CemntBd,6,127000
5,2116,2,170.0,Attchd,4435,0,VinylSd,4,1533,4,CollgCr,Normal,1,6.0,1Story,RM,Lvl,WD,Fin,PConc,2,140,5.699999999999999,,VinylSd,4,144000
7,3827,2,171.0,Attchd,10635,3,VinylSd,4,3010,4,CollgCr,Normal,2,7.0,1Story,RL,Lvl,WD,Fin,PConc,2,0,7.1,48.0,VinylSd,8,232000
59,2552,0,0.0,Detchd,5400,0,CBlock,3,1794,3,OldTown,Normal,1,42.0,1.5Fin,RL,Lvl,WD,Fin,PConc,1,0,4.6,90.0,CBlock,6,105000
12,3030,2,0.0,BuiltIn,9600,3,AsbShng,3,2492,4,NAmes,Normal,1,53.0,SLvl,RL,Lvl,WD,RFn,CBlock,1,0,5.999999999999999,80.0,AsbShng,8,165500
8,3788,2,0.0,Detchd,9750,3,VinylSd,4,3072,4,CollgCr,Normal,2,8.0,2Story,RL,Lvl,WD,RFn,PConc,2,253,6.699999999999999,75.0,VinylSd,8,274300
5,6070,3,705.0,Attchd,11400,4,VinylSd,5,3915,5,NoRidge,Normal,2,6.0,1Story,RL,Lvl,WD,RFn,PConc,3,314,8.5,,VinylSd,8,466500
3,3920,0,0.0,Attchd,10625,4,CmentBd,4,1958,4,Somerst,Normal,2,3.0,2Story,FV,Lvl,WD,Fin,PConc,3,154,6.3999999999999995,85.0,CemntBd,9,250000
0,3864,3,80.0,Attchd,10991,4,VinylSd,4,1571,4,Timber,Partial,2,0.0,1Story,RL,HLS,New,Fin,PConc,3,100,7.1,89.0,VinylSd,7,239000
58,1718,1,0.0,Detchd,6292,0,Wd Sdng,4,1174,3,SWISU,Normal,1,83.0,1Story,RL,Bnk,WD,Unf,BrkTil,1,0,5.699999999999999,52.0,Wd Sdng,4,91000
49,3248,0,0.0,Detchd,10998,0,Wd Sdng,3,2432,3,Edwards,Normal,2,32.0,1.5Fin,RL,Lvl,WD,Unf,CBlock,2,0,5.0,60.0,Wd Sdng,6,117000
33,1734,0,408.0,Detchd,1953,0,HdBoard,3,1296,3,BrDale,Normal,1,33.0,2Story,RM,Lvl,WD,Unf,CBlock,1,72,5.699999999999999,21.0,HdBoard,5,83000
1,2178,0,0.0,BuiltIn,9735,0,VinylSd,4,1394,4,Timber,Normal,2,1.0,SLvl,RL,Lvl,WD,Fin,PConc,2,100,5.0,73.0,VinylSd,7,167500
60,1928,0,0.0,Detchd,8212,0,Stucco,3,1067,3,Edwards,Normal,1,72.0,1Story,RL,Lvl,WD,Unf,BrkTil,1,0,2.9999999999999996,45.0,Stucco,5,58500
38,3872,1,0.0,Attchd,12925,4,Plywood,3,2982,3,NAmes,Normal,2,38.0,1Story,RL,Lvl,WD,Fin,CBlock,2,0,6.299999999999999,,BrkFace,7,237500
56,2934,0,0.0,Detchd,7200,0,Wd Sdng,2,1762,4,OldTown,Normal,1,17.0,2Story,RM,Lvl,WD,Unf,BrkTil,2,36,7.0,60.0,Wd Sdng,8,157000
0,2808,0,0.0,Attchd,25339,0,Wd Sdng,3,1416,4,Sawyer,Normal,2,0.0,1Story,RL,Lvl,WD,Unf,BrkTil,2,0,5.6,,Wd Sdng,7,112000
59,2098,1,0.0,Detchd,9060,0,Wd Shng,3,1462,3,Edwards,Normal,1,70.0,1.5Fin,RL,Lvl,WD,Unf,BrkTil,1,0,5.699999999999999,60.0,WdShing,6,105000
3,2190,0,0.0,Detchd,5436,0,VinylSd,3,1889,4,IDOTRR,Normal,1,88.0,1.5Fin,RM,Lvl,WD,Unf,BrkTil,1,0,5.199999999999999,40.0,VinylSd,7,125500
