MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NoBasement,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NoBasement,BsmtFinType2_Rec,BsmtFinType2_Unf
50,RL,53.0,5362,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,0.0,3,3,PConc,3,3,0,0,0,661,661,GasA,5,Y,SBrkr,661,589,0,1250,0,0,2,0,3,1,3,8,Typ,1,4,Detchd,1985.0,Unf,2,552,3,3,Y,242,0,81,0,0,0,0,11,2007,WD,Normal,139000,False,False,False,False,False,True,False,False,False,False,False,True
90,RL,95.0,11345,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,567.0,3,3,CBlock,3,3,0,220,0,708,928,GasA,4,Y,FuseA,928,992,0,1920,0,0,2,0,4,2,3,10,Typ,0,0,Detchd,1948.0,Unf,2,400,3,2,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,137000,False,False,False,False,True,False,False,False,False,False,False,True
60,RL,,12936,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,0.0,3,3,CBlock,3,4,0,593,0,130,723,GasA,3,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,3,6,Typ,1,3,Attchd,1972.0,Unf,2,497,3,3,Y,294,116,0,0,0,0,0,12,2009,WD,Normal,162000,True,False,False,False,False,False,False,False,False,False,False,True
80,RL,,17871,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,359.0,3,3,CBlock,4,3,2,528,0,1152,1680,GasA,2,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,3,7,Typ,1,4,Attchd,1967.0,RFn,2,480,3,3,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,197900,False,False,False,False,False,False,False,False,False,False,False,True
60,RL,75.0,9473,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,4,3,PConc,4,3,0,804,0,324,1128,GasA,5,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,4,7,Typ,1,4,Attchd,2002.0,RFn,2,577,3,3,Y,0,211,0,0,0,0,0,3,2008,WD,Normal,237000,False,True,False,False,False,False,False,False,False,False,False,True
50,C (all),60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,4,CBlock,3,3,0,0,0,698,698,GasA,3,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,1980.0,RFn,2,528,3,3,Y,30,0,164,0,0,0,0,4,2010,COD,Abnorml,68400,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,67.0,9808,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,110.0,4,3,PConc,4,3,0,788,0,785,1573,GasA,5,Y,SBrkr,1573,0,0,1573,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,2002.0,RFn,2,544,3,3,Y,0,72,0,0,0,0,0,3,2009,WD,Normal,227000,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,50.0,8049,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,54.0,3,3,CBlock,4,3,0,1053,0,256,1309,GasA,3,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,3,6,Typ,1,3,Attchd,1990.0,Fin,2,484,4,4,Y,0,58,0,0,90,0,0,7,2006,WD,Normal,180000,False,False,False,False,False,False,False,False,False,False,False,True
20,RL,61.0,8800,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,4,3,1,532,144,364,1040,GasA,3,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,4,5,Typ,0,0,Detchd,1977.0,Unf,2,484,3,3,Y,0,0,0,0,288,0,0,9,2009,WD,Normal,150500,False,False,True,False,False,False,False,False,False,False,True,False
90,RL,94.0,9400,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,0.0,3,3,CBlock,3,3,2,0,0,912,912,GasA,3,Y,SBrkr,912,912,0,1824,0,0,2,2,4,2,3,8,Typ,0,0,,,,0,0,0,0,Y,128,0,0,0,0,0,0,4,2010,WD,Normal,139000,False,False,False,False,False,True,False,False,False,False,False,True
50,RL,50.0,9638,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,0.0,3,3,PConc,3,3,0,0,0,804,804,GasA,5,Y,SBrkr,1699,748,0,2447,0,0,2,0,4,1,4,10,Min2,1,4,Detchd,1969.0,Unf,1,336,3,3,Y,272,0,42,0,116,0,0,3,2010,WD,Normal,169000,False,False,False,False,False,True,False,False,False,False,False,True
50,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,2,CBlock,3,3,0,0,0,780,780,GasA,5,Y,FuseF,825,587,0,1412,0,0,1,0,4,1,3,6,Typ,1,4,Detchd,1939.0,Unf,1,280,3,3,Y,45,0,0,0,0,0,0,5,2009,WD,Normal,132500,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,451.0,3,3,CBlock,3,3,0,569,81,678,1328,GasA,3,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,3,6,Typ,2,4,Attchd,1963.0,Unf,2,528,3,3,Y,0,26,0,0,0,0,0,6,2010,WD,Normal,143000,False,False,False,False,False,False,False,False,False,False,True,False
20,RL,,36500,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,621.0,3,4,CBlock,3,3,2,812,0,812,1624,GasA,2,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,3,7,Typ,0,0,Attchd,1964.0,Unf,2,390,3,3,N,168,198,0,0,0,0,0,6,2006,WD,Normal,190000,False,False,False,False,True,False,False,False,False,False,False,True
120,RL,40.0,5664,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,0.0,4,3,PConc,4,3,0,1158,0,343,1501,GasA,5,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,5,5,Typ,1,5,Attchd,2000.0,Fin,2,499,3,3,Y,212,59,0,0,0,0,0,10,2009,WD,Normal,278000,False,True,False,False,False,False,False,False,False,False,False,True
60,RL,86.0,11065,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,788.0,4,3,PConc,4,3,1,0,0,1085,1085,GasA,5,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,5,8,Typ,1,4,BuiltIn,2006.0,Fin,3,753,3,3,Y,177,74,0,0,0,0,0,10,2006,New,Partial,281000,False,False,False,False,False,True,False,False,False,False,False,True
80,RL,,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,86.0,3,3,PConc,3,3,2,1014,0,138,1152,GasA,3,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,3,6,Typ,1,4,Attchd,1964.0,RFn,2,484,3,3,Y,227,0,0,0,0,0,0,4,2010,WD,Normal,180500,False,True,False,False,False,False,False,False,False,False,False,True
160,RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,268.0,3,3,CBlock,3,3,0,231,0,399,630,GasA,3,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,6,Typ,0,0,Detchd,1972.0,Unf,1,264,3,3,Y,185,0,0,0,0,0,0,2,2009,WD,Normal,119500,False,False,False,False,False,False,False,False,False,False,False,True
70,RM,60.0,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,Stone,3,3,0,0,0,994,994,GasA,3,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,3,11,Min2,0,0,Attchd,1985.0,RFn,1,432,3,3,Y,0,287,0,0,0,0,0,12,2009,WD,Normal,107500,False,False,False,False,False,True,False,False,False,False,False,True
60,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,PConc,4,3,0,194,0,638,832,GasA,3,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,3,8,Typ,1,3,Attchd,1976.0,RFn,2,528,3,3,Y,0,28,0,0,259,0,0,3,2006,WD,Normal,162900,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,60.0,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,0.0,3,3,CBlock,3,3,0,167,0,697,864,GasA,3,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,3,5,Typ,0,0,Detchd,1957.0,Unf,2,572,3,3,N,0,0,0,0,0,0,0,4,2006,WD,Normal,115000,False,False,False,False,True,False,False,False,False,False,False,True
20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,168.0,3,3,CBlock,3,3,2,1016,0,36,1052,GasA,4,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,3,5,Typ,0,0,Attchd,1968.0,RFn,1,288,3,3,Y,356,0,0,0,0,0,0,11,2006,WD,Normal,138500,True,False,False,False,False,False,False,False,False,False,False,True
20,RL,80.0,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,148.0,3,4,CBlock,3,3,1,776,0,344,1120,GasA,4,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,3,6,Typ,0,0,Attchd,1963.0,RFn,2,525,3,3,Y,192,20,123,0,0,0,0,12,2008,WD,Normal,155000,False,False,False,False,False,False,False,False,False,False,False,True
180,RM,35.0,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,82.0,3,3,PConc,4,3,3,547,0,0,547,GasA,4,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,3,5,Typ,0,0,Basment,2005.0,Fin,2,525,3,3,Y,0,44,0,0,0,0,0,6,2006,New,Partial,140000,False,True,False,False,False,False,False,False,False,False,False,True
60,RL,313.0,63887,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,796.0,5,3,PConc,5,3,3,5644,0,466,6110,GasA,5,Y,SBrkr,4692,950,0,5642,2,0,2,1,3,1,5,12,Typ,3,4,Attchd,2008.0,Fin,2,1418,3,3,Y,214,292,0,0,0,480,0,1,2008,New,Partial,160000,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,75.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,0.0,3,3,CBlock,3,3,0,340,906,0,1246,GasA,5,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,4,6,Typ,0,0,Attchd,1959.0,RFn,1,305,3,3,Y,218,0,0,0,0,0,0,5,2010,WD,Normal,154000,False,False,True,False,False,False,False,False,False,False,True,False
60,RL,,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,344.0,4,3,PConc,4,3,0,694,0,284,978,GasA,5,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,4,9,Typ,1,3,Attchd,1999.0,Fin,2,490,3,3,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,225000,False,True,False,False,False,False,False,False,False,False,False,True
70,RL,,7500,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,0,547,0,224,771,GasA,2,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,4,7,Typ,2,4,Attchd,1942.0,Unf,1,213,3,3,P,0,0,0,0,224,0,0,11,2009,WD,Normal,177500,True,False,False,False,False,False,False,False,False,False,False,True
60,RL,92.0,10120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,391.0,4,3,PConc,4,3,0,740,0,425,1165,GasA,5,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,1994.0,RFn,3,844,3,3,Y,309,78,0,0,0,0,0,12,2006,WD,Normal,290000,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,73.0,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,228.0,4,3,PConc,4,3,2,0,0,1616,1616,GasA,5,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2005.0,RFn,3,834,3,3,Y,208,59,0,0,0,0,0,4,2006,WD,Normal,232000,False,False,False,False,False,True,False,False,False,False,False,True
160,RM,32.0,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,117.0,4,3,PConc,4,3,0,0,0,976,976,GasA,5,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,4,7,Maj1,0,0,Detchd,2004.0,Unf,2,380,3,3,Y,0,40,0,0,0,0,0,4,2006,WD,Normal,130000,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,108.0,13173,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,300.0,4,3,PConc,5,3,0,1572,0,80,1652,GasA,5,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,5,6,Typ,2,5,Attchd,2006.0,Fin,2,840,3,3,Y,404,102,0,0,0,0,0,11,2009,WD,Normal,325000,False,True,False,False,False,False,False,False,False,False,False,True
120,RL,48.0,6955,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,94.0,4,3,PConc,4,3,0,0,0,1368,1368,GasA,5,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,4,6,Typ,1,4,Attchd,2005.0,RFn,2,474,3,3,Y,132,35,0,0,0,0,0,9,2006,New,Partial,202500,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,60.0,8072,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,PConc,4,4,0,746,0,244,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,2000.0,Unf,2,480,3,3,Y,0,64,0,0,0,0,0,5,2009,WD,Normal,138000,False,False,False,False,False,False,False,False,False,False,False,True
20,RM,100.0,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,0,144,608,172,924,GasA,5,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,4,6,Typ,0,0,Attchd,1948.0,Unf,2,528,3,3,Y,0,36,0,0,0,0,0,5,2008,WD,Normal,147000,False,True,False,False,False,False,False,False,False,False,False,False
20,RL,,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,88.0,3,3,CBlock,4,3,0,1200,0,78,1278,GasA,4,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,1991.0,RFn,2,496,3,3,Y,112,51,0,0,0,0,0,6,2008,WD,Normal,179200,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,100.0,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,0.0,4,4,PConc,4,3,2,1406,0,496,1902,GasA,3,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,5,7,Typ,2,3,Attchd,1959.0,Fin,2,567,3,3,Y,0,207,162,0,0,0,0,5,2010,WD,Normal,335000,False,True,False,False,False,False,False,False,False,False,False,True
20,RL,68.0,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,80.0,4,3,PConc,4,3,0,925,0,349,1274,GasA,5,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,2005.0,RFn,2,508,3,3,Y,264,98,0,0,0,0,0,1,2007,New,Partial,203000,False,True,False,False,False,False,False,False,False,False,False,True
60,RL,,9572,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,336.0,4,3,PConc,5,3,0,482,0,971,1453,GasA,5,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,4,9,Typ,1,5,Attchd,1990.0,RFn,2,750,4,4,Y,500,0,0,0,0,0,0,6,2007,WD,Normal,302000,False,True,False,False,False,False,False,False,False,False,False,True
60,RL,108.0,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,165.0,4,3,PConc,4,3,0,0,0,1393,1393,GasA,5,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,4,10,Typ,1,3,BuiltIn,1999.0,Fin,3,779,3,3,Y,668,30,0,0,0,0,0,5,2010,WD,Normal,333168,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,60.0,8190,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,0,732,0,216,948,GasA,5,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,3,5,Typ,1,3,Detchd,1956.0,Unf,1,280,3,3,Y,0,36,0,0,0,0,0,10,2007,WD,Normal,119000,False,False,False,False,True,False,False,False,False,False,False,True
60,RL,85.0,11075,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,2,3,1,500,276,176,952,GasA,3,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,3,9,Typ,2,4,Attchd,1969.0,Unf,2,576,3,3,Y,280,0,0,0,0,0,0,6,2008,WD,Normal,206900,False,False,False,False,False,False,False,False,True,False,False,False
20,RL,61.0,10226,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,270.0,4,3,PConc,5,3,3,0,0,1622,1622,GasA,5,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,5,8,Typ,1,4,Attchd,2008.0,RFn,3,860,3,3,Y,172,42,0,0,0,0,0,1,2009,WD,Normal,295493,False,False,False,False,False,True,False,False,False,False,False,True
120,FV,47.0,4230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,5,4,0,0,0,1352,1352,GasA,5,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,4,5,Typ,1,4,Attchd,2006.0,RFn,2,466,3,3,Y,0,241,0,0,0,0,0,4,2007,New,Partial,208900,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,,14781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,178.0,4,3,PConc,4,3,3,0,0,1753,1753,GasA,5,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,4,7,Typ,1,3,Attchd,2001.0,RFn,3,748,3,3,Y,198,150,0,0,0,0,0,8,2006,WD,Normal,275000,False,False,False,False,False,True,False,False,False,False,False,True
20,RL,75.0,10215,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,132.0,3,3,PConc,3,3,0,492,0,372,864,GasA,5,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,3,5,Typ,0,0,Attchd,1954.0,Unf,1,248,3,3,Y,0,0,0,0,0,0,0,2,2007,WD,Normal,111000,False,False,False,False,False,False,False,False,False,False,False,True
20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,0.0,3,3,CBlock,3,3,0,189,661,628,1478,GasA,4,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,3,6,Typ,2,4,Attchd,1957.0,RFn,2,442,3,3,Y,114,0,0,0,216,0,0,6,2009,WD,Normal,156500,False,False,False,False,False,False,False,False,False,False,True,False
20,RL,,6627,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,0,0,0,0,0,0,0,Floor,3,N,SBrkr,720,0,0,720,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1955.0,Unf,1,287,3,2,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,72500,False,False,False,True,False,False,False,False,False,True,False,False
60,RL,107.0,10186,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,PConc,4,3,0,674,0,76,750,GasA,5,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,4,8,Typ,1,3,Attchd,1992.0,RFn,2,564,3,3,Y,240,39,0,0,0,0,0,6,2010,WD,Normal,190000,False,True,False,False,False,False,False,False,False,False,False,True
30,RL,50.0,5330,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,0.0,2,3,CBlock,3,3,0,280,0,140,420,GasA,4,Y,SBrkr,708,0,0,708,0,0,1,0,2,1,2,5,Typ,0,0,,,,0,0,0,0,Y,164,0,0,0,0,0,0,12,2009,WD,Normal,82500,False,False,True,False,False,False,False,False,False,False,False,True
20,RL,75.0,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,428.0,4,3,PConc,5,3,2,0,0,1795,1795,GasA,5,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,4,7,Typ,1,4,Attchd,2007.0,RFn,3,895,3,3,Y,0,49,0,0,0,0,0,2,2007,New,Partial,147000,False,False,False,False,False,True,False,False,False,False,False,True
30,RM,40.0,3636,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,0.0,3,3,BrkTil,3,2,0,0,0,796,796,GasA,2,N,SBrkr,796,0,0,796,0,0,1,0,2,1,3,5,Typ,0,0,,,,0,0,0,0,N,0,0,100,0,0,0,0,1,2008,WD,Normal,55000,False,False,False,False,False,True,False,False,False,False,False,True
30,RH,70.0,4270,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,0,544,0,0,544,GasA,5,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,4,6,Typ,0,0,,,,0,0,0,0,Y,0,0,286,0,0,0,0,5,2007,WD,Normal,79000,False,False,False,False,True,False,False,False,False,False,False,True
20,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,0.0,4,4,CBlock,3,3,0,641,0,175,816,GasA,5,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,4,5,Typ,1,5,Attchd,1982.0,Unf,1,264,3,3,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,130500,False,False,False,False,False,False,False,False,False,False,False,True
